date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-10-20,Detroit Lions,51.620000000000005,15.844960500000001,100.0,rain,,fixed,artificial,
2025-10-20,Seattle Seahawks,51.8,11.060403800000001,100.0,rain,,open,artificial,
