date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-12-19,Chicago Bears,25.6,9.8,0.0,none,Clear,open,grass,
2025-12-19,Washington Commanders,37.6,19.9,0.0,none,Mostly Cloudy,open,grass,
