player,team,market,line,over_price,under_price,book,event,game_time,home_team,away_team,is_ladder
Chris Moore (WAS) - 1H,,Anytime TD,,850.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Ollie Gordon II (MIA) - 1H,,Anytime TD,,900.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
John Bates (WAS) - 1H,,Anytime TD,,1400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Miami D/ST - 1H,,Anytime TD,,1400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Washington Def/ST (WAS) - 1H,,Anytime TD,,1400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Hayden Rucci (MIA) - 1H,,Anytime TD,,1500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Cedrick Wilson Jr. (MIA) - 1H,,Anytime TD,,1700.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Wright (MIA) - 1H,,Anytime TD,,2000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Ben Sinnott (WAS) - 1H,,Anytime TD,,2200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tahj Washington (MIA) - 1H,,Anytime TD,,2200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Colson Yankoff (WAS) - 1H,,Anytime TD,,2200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Alec Ingold (MIA) - 1H,,Anytime TD,,3000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa (MIA) - 1H,,Anytime TD,,4000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane (MIA) - 1Q,,Anytime TD,,350.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Waddle (MIA) - 1Q,,Anytime TD,,500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt (WAS) - 1Q,,Anytime TD,,750.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Deebo Samuel (WAS) - 1Q,,Anytime TD,,900.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Zach Ertz (WAS) - 1Q,,Anytime TD,,950.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Rodriguez Jr. (WAS) - 1Q,,Anytime TD,,1000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jeremy McNichols (WAS) - 1Q,,Anytime TD,,1000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Malik Washington (MIA) - 1Q,,Anytime TD,,1100.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota (WAS) - 1Q,,Anytime TD,,1300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Greg Dulcich (MIA) - 1Q,,Anytime TD,,1400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Julian Hill (MIA) - 1Q,,Anytime TD,,1400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Nick Westbrook-Ikhine (MIA) - 1Q,,Anytime TD,,1800.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylin Lane (WAS) - 1Q,,Anytime TD,,1800.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Ollie Gordon II (MIA) - 1Q,,Anytime TD,,2000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Moore (WAS) - 1Q,,Anytime TD,,2200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Washington Def/ST (WAS) - 1Q,,Anytime TD,,3000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Miami D/ST - 1Q,,Anytime TD,,3300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
John Bates (WAS) - 1Q,,Anytime TD,,3500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Hayden Rucci (MIA) - 1Q,,Anytime TD,,4000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Cedrick Wilson Jr. (MIA) - 1Q,,Anytime TD,,4500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Wright (MIA) - 1Q,,Anytime TD,,5000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Ben Sinnott (WAS) - 1Q,,Anytime TD,,6000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tahj Washington (MIA) - 1Q,,Anytime TD,,6000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Colson Yankoff (WAS) - 1Q,,Anytime TD,,6000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Alec Ingold (MIA) - 1Q,,Anytime TD,,7000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa (MIA) - 1Q,,Anytime TD,,10000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane & Miami Dolphins,,Anytime TD,,120.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane & Washington Commanders,,Anytime TD,,300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Waddle & Miami Dolphins,,Anytime TD,,190.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Waddle & Washington Commanders,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt & Miami Dolphins,,Anytime TD,,300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt & Washington Commanders,,Anytime TD,,300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Deebo Samuel & Miami Dolphins,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Deebo Samuel & Washington Commanders,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Rodriguez Jr. & Miami Dolphins,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Rodriguez Jr. & Washington Commanders,,Anytime TD,,420.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jeremy McNichols & Miami Dolphins,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jeremy McNichols & Washington Commanders,,Anytime TD,,420.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Zach Ertz & Miami Dolphins,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Zach Ertz & Washington Commanders,,Anytime TD,,410.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Malik Washington & Miami Dolphins,,Anytime TD,,300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Malik Washington & Washington Commanders,,Anytime TD,,675.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Greg Dulcich & Miami Dolphins,,Anytime TD,,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Greg Dulcich & Washington Commanders,,Anytime TD,,600.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota & Miami Dolphins,,Anytime TD,,550.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota & Washington Commanders,,Anytime TD,,575.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Passing TDs,1.5,125.0,-165.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Passing TDs,1.5,-150.0,115.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Passing TDs,1.0,-500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing TDs,2.0,115.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing TDs,3.0,425.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing TDs,1.0,-1200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing TDs,2.0,-175.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing TDs,3.0,225.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing TDs,4.0,725.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Attempts,27.5,-125.0,-105.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Passing Attempts,31.5,,-130.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Interceptions,0.5,-110.0,-120.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Interceptions,0.5,-135.0,105.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Passing Yards,201.5,-130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Passing Yards,235.5,-125.0,-105.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Over - 1Q,WAS,Passing Yards,39.5,-120.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Under - 1Q,WAS,Passing Yards,39.5,-110.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Over - 1Q,MIA,Passing Yards,55.5,-115.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Under - 1Q,MIA,Passing Yards,55.5,-115.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Passing Yards,125.0,-1300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,150.0,-525.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,175.0,-250.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,200.0,-130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,225.0,150.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,250.0,250.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,275.0,475.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,300.0,775.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Passing Yards,325.0,1200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,150.0,-1300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,175.0,-600.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,200.0,-300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,225.0,-150.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,250.0,120.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,275.0,225.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,300.0,400.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,325.0,675.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,350.0,1000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,375.0,1600.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Tua Tagovailoa,MIA,Passing Yards,,-200.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Passing Yards,,150.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane,MIA,Rushing Attempts,16.5,105.0,-135.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt,WAS,Rushing Attempts,8.5,-105.0,-125.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Rodriguez,WAS,Rushing Yards,35.5,-125.0,-105.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane,MIA,Rushing Yards,79.5,-120.0,-110.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt,WAS,Rushing Yards,33.5,105.0,-135.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Rushing Yards,24.5,-130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Rushing Yards,1.5,-110.0,-120.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Over - 1Q,MIA,Rushing Yards,19.5,-125.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Under - 1Q,MIA,Rushing Yards,19.5,-105.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane,MIA,Rushing Yards,40.0,-1700.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,50.0,-675.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,60.0,-330.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,70.0,-190.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,80.0,-120.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,90.0,130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,100.0,180.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,110.0,275.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,125.0,500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,150.0,1000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,10.0,-1700.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,15.0,-690.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,20.0,-375.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,25.0,-230.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,30.0,-150.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,40.0,130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,50.0,225.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,60.0,375.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,70.0,625.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,80.0,900.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Jacory Croskey-Merritt,WAS,Rushing Yards,90.0,1100.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,10.0,-725.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,15.0,-345.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,20.0,-190.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,25.0,-115.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,30.0,130.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,40.0,275.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,50.0,500.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,60.0,850.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
Marcus Mariota,WAS,Rushing Yards,70.0,1300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,True
De'Von Achane,MIA,Rushing Yards,,-300.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jacory Croskey-Merritt,WAS,Rushing Yards,,700.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Tua Tagovailoa,MIA,Rushing Yards,,15000.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Chris Rodriguez Jr.,WAS,Rushing Yards,,475.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Marcus Mariota,WAS,Rushing Yards,,1600.0,,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
De'Von Achane,MIA,Receptions,5.5,-105.0,-125.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Deebo Samuel,WAS,Receptions,4.5,-145.0,110.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Jaylen Waddle,MIA,Receptions,5.5,-110.0,-120.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
Zach Ertz,WAS,Receptions,3.5,-150.0,115.0,Bovada,Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,False
