event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,moneyline,Moneyline,G,,,,,,,False
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,moneyline,Moneyline,G,,,,,,,False
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,moneyline,Moneyline,G,,,,,,,False
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,moneyline,Moneyline,G,,,,,,,False
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,32.5,,,-550.0,350.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,33.5,,,-430.0,290.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,34.5,,,-360.0,250.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,35.5,,,-320.0,230.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,36.5,,,-275.0,200.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,37.5,,,-220.0,165.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,38.5,,,-200.0,150.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,39.5,,,-180.0,135.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,40.5,,,-150.0,115.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,41.0,,,-145.0,110.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,41.5,,,-130.0,,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,42.0,,,-125.0,-105.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,42.5,,,-120.0,-110.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,43.5,,,,-130.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,44.0,,,105.0,-135.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,44.5,,,115.0,-150.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,45.5,,,125.0,-165.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,46.5,,,140.0,-185.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,47.5,,,160.0,-215.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,48.5,,,180.0,-245.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,49.5,,,200.0,-275.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,50.5,,,230.0,-320.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,51.5,,,260.0,-370.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points,G,,52.5,,,285.0,-420.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Denver Broncos,G,,26.5,,,-120.0,-110.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Las Vegas Raiders,G,,15.5,,,-145.0,110.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Denver Broncos,G,,13.5,,,,-130.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Las Vegas Raiders,G,,7.5,,,105.0,-135.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Denver Broncos,G,,3.5,,,-115.0,-115.0,True
Las Vegas Raiders @ Denver Broncos,1762478100000,Broncos,Raiders,alt_total,Total Points - Las Vegas Raiders,G,,2.5,,,-130.0,,True
