date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-12-01,New England Patriots,35.5,6.2,0.0,none,Partly Cloudy,open,artificial,
