season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Josh Allen,QB,00-0034857,1.0,28.96,196.1,1.89,0.65,12.04,42.1,0.51,0.0,0.0,0.0,0.0,0.3983,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,josh allen,joshallen,jallen,Buffalo Bills,00-0034857,39.0,273.0,1.0,0.0,6.0,20.0,2.0,0.0,0.0,0.0,0.0,J.Allen,BUF,team_norm & _alias_init_last,-10.04,-76.9,0.8899999999999999,0.65,6.039999999999999,22.1,-1.49,0.0,0.0,0.0,0.0
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,James Cook III,RB,,1.0,0.0,0.0,0.0,0.0,17.68,95.3,0.83,3.91,2.82,30.0,0.3,0.6769,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,0.0,0.0,james cook iii,jamescookiii,jcook,Buffalo Bills,00-0037248,0.0,0.0,0.0,0.0,16.0,46.0,0.0,3.0,2.0,5.0,0.0,J.Cook,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,1.6799999999999997,49.3,0.83,0.9100000000000001,0.8199999999999998,25.0,0.3
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Ty Johnson,RB,00-0035537,1.0,0.0,0.0,0.0,0.0,9.82,44.5,0.31,2.44,1.57,14.2,0.18,0.386,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,0.0,0.0,ty johnson,tyjohnson,tjohnson,Buffalo Bills,00-0034376,,,,,,,,,,,,,,,,,,,,,,,,,
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Frank Gore Jr.,RB,00-0039471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,frank gore jr.,frankgorejr,fgore,Buffalo Bills,00-0039471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,F.Gore,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-6.0,0.0
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Ray Davis,RB,00-0039875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,ray davis,raydavis,rdavis,Buffalo Bills,00-0039875,,,,,,,,,,,,,,,,,,,,,,,,,
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Dalton Kincaid,TE,00-0038933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.36,27.5,0.37,0.3066,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,dalton kincaid,daltonkincaid,dkincaid,Buffalo Bills,00-0038933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,28.0,1.0,D.Kincaid,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000036,0.3599999999999999,-0.5,-0.63
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Dawson Knox,TE,00-0035689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,1.73,14.0,0.21,0.1865,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,dawson knox,dawsonknox,dknox,Buffalo Bills,00-0035689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,30.0,0.0,D.Knox,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20999999999999996,-1.27,-16.0,0.21
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Jackson Hawes,TE,00-0040194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,jackson hawes,jacksonhawes,jhawes,Buffalo Bills,00-0040194,,,,,,,,,,,,,,,,,,,,,,,,,
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Khalil Shakir,WR,00-0037261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,5.14,40.6,0.5,0.3922,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,khalil shakir,khalilshakir,kshakir,Buffalo Bills,00-0037261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,82.0,0.0,K.Shakir,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.92,-6.86,-41.4,0.5
2025,19,0.0,2025_19_BUF_JAX,Buffalo Bills,Brandin Cooks,WR,00-0031236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,3.17,31.2,0.37,0.312,72.0,30.52,39.55,231.7,195.6,2.302394721866236,1.5300225006017203,0.76305087165234,1.0,1.0,brandin cooks,brandincooks,bcooks,Buffalo Bills,00-0031236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,58.0,0.0,B.Cooks,BUF,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33000000000000007,0.16999999999999993,-26.8,0.37
