player,team,market,line,over_price,under_price,book,event,game_time,home_team,away_team,is_ladder
JuJu Smith-Schuster (KC) - 1H,,Anytime TD,,1300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
IND Colts D/ST - 1H,,Anytime TD,,1400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Anthony Gould (IND) - 1H,,Anytime TD,,1800.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Ashton Dulin (IND) - 1H,,Anytime TD,,1800.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Ameer Abdullah (IND) - 1H,,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
DJ Giddens (IND) - 1H,,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Mo Alie-Cox (IND) - 1H,,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Elijah Mitchell (KC) - 1H,,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Nikko Remigio (KC) - 1H,,Anytime TD,,2500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jalen Royals (KC) - 1H,,Anytime TD,,2500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyler Goodson (IND) - 1H,,Anytime TD,,3000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Will Mallory (IND) - 1H,,Anytime TD,,3300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Drew Ogletree (IND) - 1H,,Anytime TD,,3300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jonathan Taylor (IND) - 1Q,,Anytime TD,,300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Kareem Hunt (KC) - 1Q,,Anytime TD,,575.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Isiah Pacheco (KC) - 1Q,,Anytime TD,,575.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Rashee Rice (KC) - 1Q,,Anytime TD,,675.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Travis Kelce (KC) - 1Q,,Anytime TD,,775.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyler Warren (IND) - 1Q,,Anytime TD,,1000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Xavier Worthy (KC) - 1Q,,Anytime TD,,1100.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Michael Pittman (IND) - 1Q,,Anytime TD,,1100.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Alec Pierce (IND) - 1Q,,Anytime TD,,1100.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes (KC) - 1Q,,Anytime TD,,1400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Josh Downs (IND) - 1Q,,Anytime TD,,1400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones (IND) - 1Q,,Anytime TD,,1400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Marquise Brown (KC) - 1Q,,Anytime TD,,1800.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Brashard Smith (KC) - 1Q,,Anytime TD,,1800.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Noah Gray (KC) - 1Q,,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
KC Chiefs D/ST - 1Q,,Anytime TD,,3000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyquan Thornton (KC) - 1Q,,Anytime TD,,3300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
JuJu Smith-Schuster (KC) - 1Q,,Anytime TD,,3300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
IND Colts D/ST - 1Q,,Anytime TD,,3300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Anthony Gould (IND) - 1Q,,Anytime TD,,4000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Ashton Dulin (IND) - 1Q,,Anytime TD,,4000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Ameer Abdullah (IND) - 1Q,,Anytime TD,,4500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
DJ Giddens (IND) - 1Q,,Anytime TD,,4500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Mo Alie-Cox (IND) - 1Q,,Anytime TD,,5000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Elijah Mitchell (KC) - 1Q,,Anytime TD,,5500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Nikko Remigio (KC) - 1Q,,Anytime TD,,6000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jalen Royals (KC) - 1Q,,Anytime TD,,6000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyler Goodson (IND) - 1Q,,Anytime TD,,7000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Drew Ogletree (IND) - 1Q,,Anytime TD,,8000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Will Mallory (IND) - 1Q,,Anytime TD,,8000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jonathan Taylor & Indianapolis Colts,,Anytime TD,,190.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jonathan Taylor & Kansas City Chiefs,,Anytime TD,,160.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Isiah Pacheco & Indianapolis Colts,,Anytime TD,,450.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Isiah Pacheco & Kansas City Chiefs,,Anytime TD,,160.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Kareem Hunt & Indianapolis Colts,,Anytime TD,,450.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Kareem Hunt & Kansas City Chiefs,,Anytime TD,,160.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Rashee Rice & Indianapolis Colts,,Anytime TD,,450.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Rashee Rice & Kansas City Chiefs,,Anytime TD,,200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Travis Kelce & Indianapolis Colts,,Anytime TD,,500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Travis Kelce & Kansas City Chiefs,,Anytime TD,,230.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyler Warren & Indianapolis Colts,,Anytime TD,,500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Tyler Warren & Kansas City Chiefs,,Anytime TD,,400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Xavier Worthy & Indianapolis Colts,,Anytime TD,,750.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Xavier Worthy & Kansas City Chiefs,,Anytime TD,,250.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Michael Pittman Jr. & Indianapolis Colts,,Anytime TD,,600.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Michael Pittman Jr. & Kansas City Chiefs,,Anytime TD,,500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Alec Pierce & Indianapolis Colts,,Anytime TD,,600.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Alec Pierce & Kansas City Chiefs,,Anytime TD,,550.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes & Indianapolis Colts,,Anytime TD,,1100.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes & Kansas City Chiefs,,Anytime TD,,400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Passing TDs,1.5,120.0,-160.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes,KC,Passing TDs,1.5,-190.0,145.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Passing TDs,1.0,-425.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing TDs,2.0,150.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing TDs,3.0,550.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing TDs,1.0,-1200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing TDs,2.0,-180.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing TDs,3.0,200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing TDs,4.0,725.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Attempts,32.5,-110.0,-120.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes,KC,Passing Attempts,36.5,-120.0,-110.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Interceptions,0.5,-120.0,-110.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes,KC,Interceptions,0.5,-105.0,-125.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Passing Yards,241.5,-115.0,-115.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes,KC,Passing Yards,272.5,-115.0,-115.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Over - 1Q,IND,Passing Yards,56.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Under - 1Q,IND,Passing Yards,56.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Over - 1Q,KC,Passing Yards,57.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Under - 1Q,KC,Passing Yards,57.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Passing Yards,175.0,-775.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,200.0,-375.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,225.0,-190.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,250.0,,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,275.0,190.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,300.0,350.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,325.0,600.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,350.0,1000.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Passing Yards,375.0,1500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,175.0,-1900.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,200.0,-775.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,225.0,-400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,250.0,-210.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,275.0,-110.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,300.0,170.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,325.0,275.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,350.0,500.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,375.0,850.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,400.0,1200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Passing Yards,,-195.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Passing Yards,,150.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jonathan Taylor,IND,Rushing Attempts,19.5,,-130.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Kareem Hunt,KC,Rushing Attempts,14.5,-125.0,-105.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Rushing Yards,15.5,-130.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Jonathan Taylor,IND,Rushing Yards,90.5,,-130.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Kareem Hunt,KC,Rushing Yards,52.5,-110.0,-120.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Patrick Mahomes,KC,Rushing Yards,22.5,-115.0,-115.0,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Over - 1Q,IND,Rushing Yards,25.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Under - 1Q,IND,Rushing Yards,25.5,-115.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,False
Daniel Jones,IND,Rushing Yards,10.0,-280.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,15.0,-140.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,20.0,130.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,25.0,225.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,30.0,350.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,40.0,700.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Daniel Jones,IND,Rushing Yards,50.0,1200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,50.0,-1200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,60.0,-525.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,70.0,-325.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,80.0,-190.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,90.0,-120.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,100.0,120.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,110.0,170.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,125.0,275.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,150.0,600.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Jonathan Taylor,IND,Rushing Yards,175.0,1200.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,10.0,-600.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,15.0,-290.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,20.0,-160.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,25.0,,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,30.0,150.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,40.0,300.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,50.0,575.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,60.0,900.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
Patrick Mahomes,KC,Rushing Yards,70.0,1400.0,,Bovada,Indianapolis Colts @ Kansas City Chiefs,1763920800000,Chiefs,Colts,True
