player,team,event,market,line,over_price,under_price,game_time,home_team,away_team,is_ladder,proj,edge
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,25.0,-160.0,,1768767000000,Patriots,Texans,True,27.4,2.3999999999999986
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,30.0,-115.0,,1768767000000,Patriots,Texans,True,27.4,-2.6000000000000014
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,40.0,150.0,,1768767000000,Patriots,Texans,True,27.4,-12.600000000000001
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,50.0,225.0,,1768767000000,Patriots,Texans,True,27.4,-22.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,60.0,375.0,,1768767000000,Patriots,Texans,True,27.4,-32.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,70.0,575.0,,1768767000000,Patriots,Texans,True,27.4,-42.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,80.0,850.0,,1768767000000,Patriots,Texans,True,27.4,-52.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,90.0,1200.0,,1768767000000,Patriots,Texans,True,27.4,-62.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,100.0,1400.0,,1768767000000,Patriots,Texans,True,27.4,-72.6
Xavier Hutchinson,HOU,Houston Texans @ New England Patriots,Receiving Yards,110.0,2200.0,,1768767000000,Patriots,Texans,True,27.4,-82.6
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,2.0,-1400.0,,1768767000000,Patriots,Texans,True,3.85,1.85
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,3.0,-350.0,,1768767000000,Patriots,Texans,True,3.85,0.8500000000000001
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,4.0,-150.0,,1768767000000,Patriots,Texans,True,3.85,-0.1499999999999999
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,5.0,150.0,,1768767000000,Patriots,Texans,True,3.85,-1.15
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,6.0,275.0,,1768767000000,Patriots,Texans,True,3.85,-2.15
Christian Kirk,HOU,Houston Texans @ New England Patriots,Receptions,7.0,550.0,,1768767000000,Patriots,Texans,True,3.85,-3.15
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,3.0,-700.0,,1768767000000,Patriots,Texans,True,,
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,4.0,-250.0,,1768767000000,Patriots,Texans,True,,
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,5.0,-120.0,,1768767000000,Patriots,Texans,True,,
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,6.0,165.0,,1768767000000,Patriots,Texans,True,,
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,7.0,325.0,,1768767000000,Patriots,Texans,True,,
Dalton Schultz,HOU,Houston Texans @ New England Patriots,Receptions,8.0,575.0,,1768767000000,Patriots,Texans,True,,
DeMario Douglas,NE,Houston Texans @ New England Patriots,Receptions,1.0,-710.0,,1768767000000,Patriots,Texans,True,0.0,-1.0
DeMario Douglas,NE,Houston Texans @ New England Patriots,Receptions,2.0,-140.0,,1768767000000,Patriots,Texans,True,0.0,-2.0
DeMario Douglas,NE,Houston Texans @ New England Patriots,Receptions,3.0,220.0,,1768767000000,Patriots,Texans,True,0.0,-3.0
DeMario Douglas,NE,Houston Texans @ New England Patriots,Receptions,4.0,575.0,,1768767000000,Patriots,Texans,True,0.0,-4.0
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,2.0,-1200.0,,1768767000000,Patriots,Texans,True,4.29,2.29
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,3.0,-300.0,,1768767000000,Patriots,Texans,True,4.29,1.29
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,4.0,-125.0,,1768767000000,Patriots,Texans,True,4.29,0.29000000000000004
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,5.0,175.0,,1768767000000,Patriots,Texans,True,4.29,-0.71
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,6.0,340.0,,1768767000000,Patriots,Texans,True,4.29,-1.71
Hunter Henry,NE,Houston Texans @ New England Patriots,Receptions,7.0,630.0,,1768767000000,Patriots,Texans,True,4.29,-2.71
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,2.0,-700.0,,1768767000000,Patriots,Texans,True,5.02,3.0199999999999996
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,3.0,-225.0,,1768767000000,Patriots,Texans,True,5.02,2.0199999999999996
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,4.0,,,1768767000000,Patriots,Texans,True,5.02,1.0199999999999996
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,5.0,220.0,,1768767000000,Patriots,Texans,True,5.02,0.019999999999999574
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,6.0,400.0,,1768767000000,Patriots,Texans,True,5.02,-0.9800000000000004
Jayden Higgins,HOU,Houston Texans @ New England Patriots,Receptions,7.0,700.0,,1768767000000,Patriots,Texans,True,5.02,-1.9800000000000004
Kayshon Boutte,NE,Houston Texans @ New England Patriots,Receptions,1.0,-1800.0,,1768767000000,Patriots,Texans,True,4.87,3.87
Kayshon Boutte,NE,Houston Texans @ New England Patriots,Receptions,2.0,-280.0,,1768767000000,Patriots,Texans,True,4.87,2.87
Kayshon Boutte,NE,Houston Texans @ New England Patriots,Receptions,3.0,110.0,,1768767000000,Patriots,Texans,True,4.87,1.87
Kayshon Boutte,NE,Houston Texans @ New England Patriots,Receptions,4.0,280.0,,1768767000000,Patriots,Texans,True,4.87,0.8700000000000001
Kayshon Boutte,NE,Houston Texans @ New England Patriots,Receptions,5.0,675.0,,1768767000000,Patriots,Texans,True,4.87,-0.1299999999999999
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Receptions,2.0,-370.0,,1768767000000,Patriots,Texans,True,3.11,1.1099999999999999
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Receptions,3.0,-125.0,,1768767000000,Patriots,Texans,True,3.11,0.10999999999999988
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Receptions,4.0,185.0,,1768767000000,Patriots,Texans,True,3.11,-0.8900000000000001
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Receptions,5.0,380.0,,1768767000000,Patriots,Texans,True,3.11,-1.8900000000000001
Rhamondre Stevenson,NE,Houston Texans @ New England Patriots,Receptions,6.0,775.0,,1768767000000,Patriots,Texans,True,3.11,-2.89
Stefon Diggs,NE,Houston Texans @ New England Patriots,Receptions,3.0,-725.0,,1768767000000,Patriots,Texans,True,7.54,4.54
