season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Josh Allen,QB,00-0034857,1.0,42.23,285.2,2.8,0.94,7.69,26.9,0.34,0.0,0.0,0.0,0.0,0.286,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,James Cook III,RB,None,1.0,0.0,0.0,0.0,0.0,11.3,59.0,0.55,4.89,2.94,29.2,0.35,0.5936,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,0.0,0.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Ty Johnson,RB,00-0035537,1.0,0.0,0.0,0.0,0.0,6.28,27.6,0.2,3.04,1.63,13.8,0.21,0.3398,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Ray Davis,RB,00-0039875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Dalton Kincaid,TE,00-0038933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,5.3,48.2,0.52,0.4067,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Dawson Knox,TE,00-0035689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,2.72,24.5,0.29,0.255,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Jackson Hawes,TE,00-0040194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Keon Coleman,WR,00-0039901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52,5.43,70.4,0.75,0.5253,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Khalil Shakir,WR,00-0037261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,5.99,47.2,0.52,0.4077,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Joshua Palmer,WR,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.28,3.51,59.5,0.37,0.3126,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,0.0,0.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Brandin Cooks,WR,00-0031236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,0.0,0.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Curtis Samuel,WR,00-0033282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,David White,WR,00-0039562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Buffalo Bills,Tyrell Shavers,WR,00-0038679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,44.14,25.26,335.0,124.9,3.1317817928799787,1.01445046208375,1.103540506177056,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Bryce Young,QB,00-0039150,1.0,36.88,193.7,1.17,0.77,5.82,17.0,0.1,0.0,0.0,0.0,0.0,0.0912,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,0.0,0.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Chuba Hubbard,RB,00-0036555,1.0,0.0,0.0,0.0,0.0,17.73,54.7,0.36,4.06,2.57,12.2,0.13,0.3848,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Rico Dowdle,RB,00-0036139,1.0,0.0,0.0,0.0,0.0,9.85,29.0,0.12,2.53,1.63,7.7,0.08,0.187,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Trevor Etienne,RB,00-0040644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Ja'Tavion Sanders,TE,00-0039356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.3,29.0,0.19,0.177,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Tommy Tremble,TE,00-0037005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,2.06,13.5,0.1,0.0923,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Dominique Dafney,TE,00-0036456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,0.0,0.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Mitchell Evans,TE,00-0040187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Tetairoa McMillan,WR,00-0040124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,5.24,47.6,0.27,0.2358,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Xavier Legette,WR,00-0039342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69,3.77,33.4,0.21,0.1911,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Jalen Coker,WR,00-0039491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,3.12,23.0,0.14,0.1277,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Brycen Tremayne,WR,00-0038840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_BUF_CAR,Carolina Panthers,Jimmy Horn Jr.,WR,00-0040218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.19,33.39,203.0,122.0,1.1607758303273927,0.55317406829272,0.9047542143916147,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Lamar Jackson,QB,00-0034796,1.0,35.13,213.2,2.27,0.75,11.22,31.5,0.31,0.0,0.0,0.0,0.0,0.2663,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,0.0,0.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Derrick Henry,RB,00-0032764,1.0,0.0,0.0,0.0,0.0,14.43,46.8,0.61,3.87,2.37,14.1,0.26,0.5804,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Justice Hill,RB,00-0034975,1.0,0.0,0.0,0.0,0.0,8.01,27.1,0.22,2.41,1.51,8.3,0.16,0.3145,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Keaton Mitchell,RB,00-0038454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Rasheen Ali,RB,00-0039796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Mark Andrews,TE,00-0034753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65,4.09,29.0,0.42,0.3442,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Isaiah Likely,TE,00-0037838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,2.2,15.3,0.22,0.194,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Baylor Cupp,TE,00-0039316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,0.0,0.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Charlie Kolar,TE,00-0038046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Zay Flowers,WR,00-0039064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36,5.96,46.7,0.51,0.3976,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Rashod Bateman,WR,00-0036550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29,3.89,35.2,0.39,0.3235,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,DeAndre Hopkins,WR,00-0030564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.59,21.5,0.26,0.2263,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,Anthony Miller,WR,00-0034353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,0.0,0.0
2025,8,0.0,2025_08_CHI_BAL,Baltimore Ravens,LaJohntay Wester,WR,00-0040075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.47,33.66,219.7,135.9,2.344558832205288,1.0813748835043517,0.8867482640463833,1.0,1.0
