season,week,date,game_id,team,player,position,player_id,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Caleb Williams,QB,00-0039918,1.0,43.65,288.7,2.36,1.08,4.76,18.2,0.21,0.0,0.0,0.0,0.0,0.1859,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,D'Andre Swift,RB,00-0036275,1.0,0.0,0.0,0.0,0.0,9.35,39.2,0.47,4.72,2.9,23.2,0.37,0.5678,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Kyle Monangai,RB,00-0040236,1.0,0.0,0.0,0.0,0.0,5.2,21.3,0.17,2.93,1.53,16.2,0.24,0.3343,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Travis Homer,RB,00-0035594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Colston Loveland,TE,00-0040126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,4.0,37.4,0.54,0.4144,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Cole Kmet,TE,00-0036290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,2.24,16.4,0.27,0.2377,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Durham Smythe,TE,00-0034798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Rome Odunze,WR,00-0039919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,5.14,68.0,0.79,0.5445,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,DJ Moore,WR,00-0034827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,4.6,44.4,0.56,0.4314,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Luther Burden III,WR,00-0040735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,3.45,35.1,0.37,0.312,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Devin Duvernay,WR,00-0036331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Chicago Bears,Olamide Zaccheaus,WR,00-0035208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.76,40.97,19.31,308.4,94.7,3.2997636232532943,0.7896870209495064,1.0242103351399494,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Los Angeles Rams,Matthew Stafford,QB,00-0026498,1.0,43.54,290.4,2.02,1.1,3.18,12.1,0.1,0.0,0.0,0.0,0.0,0.0988,72.0,41.81,27.84,299.9,130.1,2.584041125924954,0.9174689436295083,1.045334777225341,1.0,1.0
2025,20,0.0,2025_20_CHICAGO BEARS_LOS ANGELES RAMS,Los Angeles Rams,Kyren Williams,RB,00-0037840,1.0,0.0,0.0,0.0,0.0,15.86,61.1,0.65,4.79,2.96,22.3,0.32,0.6238,72.0,41.81,27.84,299.9,130.1,2.584041125924954,0.9174689436295083,1.045334777225341,1.0,1.0
