event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 41.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 41.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 47.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 47.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 47.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 47.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 53.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 53.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 53.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 53.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -3.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 19.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 19.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 23.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 23.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 27.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 27.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 12.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 12.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 12.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 12.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 6.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 6.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 6.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 6.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 9.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 9.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 9.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread -1.5 and O/U 9.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 12.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 12.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 12.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 12.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 6.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 6.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 6.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 6.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 9.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 9.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 9.5 Points,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,spread_total_combo,Point Spread 1.5 and O/U 9.5 Points,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,total_range,Total Points Range,G,,,,,,,False
Washington Commanders @ Miami Dolphins,1763303400000,Dolphins,Commanders,ht_ft,Half Time / Full Time,G,,,,,,,False
