player,team,market,line,over_price,under_price,book,event,game_time,home_team,away_team,is_ladder
Joe Burrow,CIN,Passing Yards,150.0,-1500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,175.0,-750.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,200.0,-400.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,225.0,-225.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,250.0,-125.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,275.0,150.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,300.0,250.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,325.0,450.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,350.0,700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,375.0,1100.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,150.0,-1700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,175.0,-700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,200.0,-350.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,225.0,-175.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,250.0,,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,275.0,200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,300.0,350.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,325.0,625.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,350.0,900.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Passing Yards,375.0,1400.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Passing Yards,,-130.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Josh Allen,BUF,Passing Yards,,,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Rushing Attempts,12.5,,-130.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
James Cook,BUF,Rushing Attempts,19.5,-130.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Josh Allen,BUF,Rushing Attempts,6.5,-110.0,-120.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Rushing Yards,51.5,-135.0,105.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
James Cook,BUF,Rushing Yards,98.5,-120.0,-110.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Joe Burrow,CIN,Rushing Yards,4.5,-145.0,110.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Josh Allen,BUF,Rushing Yards,30.5,-130.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Samaje Perine,CIN,Rushing Yards,29.5,-145.0,110.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Rushing Yards,25.0,-1100.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,30.0,-600.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,40.0,-250.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,50.0,-145.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,60.0,135.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,70.0,220.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,80.0,350.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,90.0,500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,100.0,700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,110.0,900.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Rushing Yards,125.0,1400.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,60.0,-1000.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,70.0,-500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,80.0,-300.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,90.0,-200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,100.0,-125.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,110.0,125.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,125.0,200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,150.0,475.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,175.0,900.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Rushing Yards,10.0,175.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Rushing Yards,15.0,350.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Rushing Yards,20.0,600.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,10.0,-1500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,15.0,-650.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,20.0,-325.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,25.0,-200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,30.0,-130.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,40.0,160.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,50.0,300.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,60.0,500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,70.0,750.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,80.0,1000.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Josh Allen,BUF,Rushing Yards,90.0,1400.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
James Cook,BUF,Rushing Yards,,-400.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Rushing Yards,,380.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Josh Allen,BUF,Rushing Yards,,1800.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Samaje Perine,CIN,Rushing Yards,,2700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Joe Burrow,CIN,Rushing Yards,,15000.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Receptions,3.5,115.0,-150.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Ja'Marr Chase,CIN,Receptions,7.5,110.0,-145.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
James Cook,BUF,Receptions,1.5,-170.0,130.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Khalil Shakir,BUF,Receptions,4.5,-105.0,-125.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Tee Higgins,CIN,Receptions,4.5,-105.0,-125.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Receiving Yards,20.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Ja'Marr Chase,CIN,Receiving Yards,87.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
James Cook,BUF,Receiving Yards,13.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Khalil Shakir,BUF,Receiving Yards,44.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Tee Higgins,CIN,Receiving Yards,56.5,-125.0,-105.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Receiving Yards,10.0,-325.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,15.0,-200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,20.0,-110.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,25.0,140.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,30.0,200.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,40.0,375.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Chase Brown,CIN,Receiving Yards,50.0,650.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,40.0,-1500.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,50.0,-700.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,60.0,-425.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,70.0,-250.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,80.0,-160.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,90.0,-110.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,100.0,135.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,110.0,175.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,125.0,300.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,150.0,600.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Ja'Marr Chase,CIN,Receiving Yards,175.0,1100.0,,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,True
Joe Burrow,CIN,Rushing Yards,256.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Josh Allen,BUF,Rushing Yards,273.5,-115.0,-115.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Chase Brown,CIN,Receiving Yards,76.5,-135.0,105.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Ja'Marr Chase,CIN,Receiving Yards,85.5,-120.0,-110.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
James Cook,BUF,Receiving Yards,116.5,-110.0,-120.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Samaje Perine,CIN,Receiving Yards,37.5,-120.0,-110.0,Bovada,Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,False
Parker Washington,JAX,Anytime TD,,380.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Dyami Brown,JAX,Anytime TD,,1200.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Johnny Mundt,JAX,Anytime TD,,1400.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Ameer Abdullah,IND,Anytime TD,,1700.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
LeQuint Allen Jr.,JAX,Anytime TD,,800.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Drew Ogletree,IND,Anytime TD,,1300.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Jacksonville Def/ST,JAX,Anytime TD,,460.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Laquon Treadwell,IND,Anytime TD,,1800.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Anthony Gould,IND,Anytime TD,,2000.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Mo Alie-Cox,IND,Anytime TD,,1900.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Alec Pierce,IND,Anytime TD,,220.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Trevor Lawrence,JAX,Anytime TD,,360.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Jonathan Taylor,IND,Anytime TD,,-235.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Michael Pittman,IND,Anytime TD,,205.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Travis Etienne,JAX,Anytime TD,,105.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Tyler Warren,IND,Anytime TD,,155.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Jakobi Meyers,JAX,Anytime TD,,190.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Daniel Jones,IND,Anytime TD,,600.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Bhayshul Tuten,JAX,Anytime TD,,195.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Brenton Strange,JAX,Anytime TD,,300.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Josh Downs,IND,Anytime TD,,380.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Brian Thomas,JAX,Anytime TD,,230.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Tyler Goodson,IND,Anytime TD,,4000.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Jonathan Taylor (IND) - 1H,,Anytime TD,,,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
Travis Etienne (JAX) - 1H,,Anytime TD,,250.0,,Bovada,Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,False
