event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,51.5,,,180.0,-245.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,52.5,,,200.0,-275.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,53.5,,,220.0,-300.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,54.5,,,250.0,-360.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,55.5,,,285.0,-420.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cincinnati Bengals,G,,26.5,,,-150.0,115.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cleveland Browns,G,,18.5,,,,-130.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,20.5,,,-170.0,130.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,21.0,,,-160.0,120.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,21.5,,,-135.0,105.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,22.0,,,-130.0,,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,22.5,,,-125.0,-105.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,23.5,,,,-130.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,24.0,,,115.0,-150.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points,G,,24.5,,,135.0,-180.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cincinnati Bengals,G,,13.5,,,-145.0,110.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cleveland Browns,G,,7.5,,,,-130.0,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cincinnati Bengals,G,,6.5,,,-130.0,,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,alt_total,Total Points - Cleveland Browns,G,,0.5,,,-130.0,,True
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -12.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 40.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 40.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 46.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 46.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 52.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -9.5 and O/U 52.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -6.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 19.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 19.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 23.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 23.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 27.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -8.5 and O/U 27.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -2.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -3.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 12.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 12.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 6.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 6.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 9.5 Points,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,spread_total_combo,Point Spread -4.5 and O/U 9.5 Points,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Dynamic Winning Margin,G,,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Dynamic Winning Margin,G,away,,,,,,False
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,winning_margin,Dynamic Winning Margin,G,home,,,,,,False
