season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Kyler Murray,QB,00-0035228,1.0,33.48,207.2,2.09,0.82,6.9,25.3,0.24,0.0,0.0,0.0,0.0,0.2123,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,kyler murray,kylermurray,kmurray,Arizona Cardinals,00-0035228,41.0,163.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,K.Murray,ARI,team_norm & _alias_init_last,-7.520000000000003,44.19999999999999,0.08999999999999986,0.82,2.9000000000000004,15.3,0.24,0.0,0.0,0.0,0.0
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,James Conner,RB,00-0033553,1.0,0.0,0.0,0.0,0.0,14.08,47.3,0.56,3.23,2.53,14.6,0.23,0.5437,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,james conner,jamesconner,jconner,Arizona Cardinals,00-0033553,0.0,0.0,0.0,0.0,13.0,39.0,0.0,4.0,4.0,5.0,1.0,J.Conner,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,1.08,8.299999999999997,0.56,-0.77,-1.4700000000000002,9.6,-0.77
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Trey Benson,RB,00-0039921,1.0,0.0,0.0,0.0,0.0,7.82,28.5,0.18,2.01,1.59,10.8,0.14,0.2775,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,trey benson,treybenson,tbenson,Arizona Cardinals,00-0039921,0.0,0.0,0.0,0.0,8.0,69.0,0.0,1.0,1.0,6.0,0.0,T.Benson,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-0.17999999999999972,-40.5,0.18,1.0099999999999998,0.5900000000000001,4.800000000000001,0.14
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,emari demercado,emaridemercado,edemercado,Arizona Cardinals,00-0038705,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,2.41,14.6,0.22,0.1965,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,trey mcbride,treymcbride,tmcbride,Arizona Cardinals,00-0037744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,61.0,0.0,T.McBride,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.66,-3.59,-46.4,0.22
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,elijah higgins,elijahhiggins,ehiggins,Arizona Cardinals,00-0039041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,E.Higgins,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-3.0,0.0
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Josiah Deguara,TE,00-0036332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,0.0,0.0,josiah deguara,josiahdeguara,jdeguara,Arizona Cardinals,00-0036332,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,0.0,0.0,oscar cardenas,oscarcardenas,ocardenas,Arizona Cardinals,00-0040381,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Tip Reiman,TE,00-0039737,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,tip reiman,tipreiman,treiman,Arizona Cardinals,00-0039737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,T.Reiman,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-10.0,0.0
2025,1,0.0,2025_01_ARI_NO,Arizona Cardinals,Travis Vokolek,TE,00-0038456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.3694130101667827,0.9238825265106554,0.8236800000000001,1.0,1.0,travis vokolek,travisvokolek,tvokolek,Arizona Cardinals,00-0038456,,,,,,,,,,,,,,,,,,,,,,,,,
