player,team,event,market,line,over_price,under_price,game_time,home_team,away_team,is_ladder,proj,edge
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,150.0,-1600.0,,1762722300000,Seahawks,Cardinals,True,192.6,42.599999999999994
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,175.0,-650.0,,1762722300000,Seahawks,Cardinals,True,192.6,17.599999999999994
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,200.0,-330.0,,1762722300000,Seahawks,Cardinals,True,192.6,-7.400000000000006
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,225.0,-165.0,,1762722300000,Seahawks,Cardinals,True,192.6,-32.400000000000006
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,250.0,115.0,,1762722300000,Seahawks,Cardinals,True,192.6,-57.400000000000006
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,275.0,200.0,,1762722300000,Seahawks,Cardinals,True,192.6,-82.4
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,300.0,350.0,,1762722300000,Seahawks,Cardinals,True,192.6,-107.4
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,325.0,650.0,,1762722300000,Seahawks,Cardinals,True,192.6,-132.4
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,350.0,1100.0,,1762722300000,Seahawks,Cardinals,True,192.6,-157.4
Jacoby Brissett,ARI,Arizona Cardinals @ Seattle Seahawks,Passing Yards,375.0,1700.0,,1762722300000,Seahawks,Cardinals,True,192.6,-182.4
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,175.0,-1100.0,,1762722300000,Seahawks,Cardinals,True,214.8,39.80000000000001
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,200.0,-500.0,,1762722300000,Seahawks,Cardinals,True,214.8,14.800000000000011
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,225.0,-275.0,,1762722300000,Seahawks,Cardinals,True,214.8,-10.199999999999989
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,250.0,-150.0,,1762722300000,Seahawks,Cardinals,True,214.8,-35.19999999999999
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,275.0,125.0,,1762722300000,Seahawks,Cardinals,True,214.8,-60.19999999999999
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,300.0,220.0,,1762722300000,Seahawks,Cardinals,True,214.8,-85.19999999999999
Sam Darnold,SEA,Arizona Cardinals @ Seattle Seahawks,Passing Yards,325.0,400.0,,1762722300000,Seahawks,Cardinals,True,214.8,-110.19999999999999
