event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Tampa Bay Buccaneers,1767475800000,Buccaneers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Seattle Seahawks @ San Francisco 49ers,1767488400000,49ers,Seahawks,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cleveland Browns @ Cincinnati Bengals,1767549600000,Bengals,Browns,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ New York Giants,1767549600000,Giants,Cowboys,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Houston Texans,1767549600000,Texans,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Atlanta Falcons,1767549600000,Falcons,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Tennessee Titans @ Jacksonville Jaguars,1767549600000,Jaguars,Titans,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ Los Angeles Rams,1767561900000,Rams,Cardinals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Detroit Lions @ Chicago Bears,1767561900000,Bears,Lions,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
