player,team,market,line,over_price,under_price,book,event,game_time,home_team,away_team,is_ladder
Rico Dowdle & Los Angeles Rams,,Anytime TD,,210,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Rico Dowdle & Carolina Panthers,,Anytime TD,,650,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Tetairoa McMillan & Los Angeles Rams,,Anytime TD,,260,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Tetairoa McMillan & Carolina Panthers,,Anytime TD,,800,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Colby Parkinson & Los Angeles Rams,,Anytime TD,,270,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Colby Parkinson & Carolina Panthers,,Anytime TD,,900,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Blake Corum & Los Angeles Rams,,Anytime TD,,250,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Blake Corum & Carolina Panthers,,Anytime TD,,1700,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Tyler Higbee & Los Angeles Rams,,Anytime TD,,330,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Tyler Higbee & Carolina Panthers,,Anytime TD,,2150,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Chuba Hubbard & Los Angeles Rams,,Anytime TD,,440,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Chuba Hubbard & Carolina Panthers,,Anytime TD,,1150,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Jalen Coker & Los Angeles Rams,,Anytime TD,,380,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Jalen Coker & Carolina Panthers,,Anytime TD,,1200,,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Chuba Hubbard,CAR,Receiving Yards,33.5,-115,-115.0,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Kyren Williams,LAR,Receiving Yards,79.5,-115,-115.0,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Rico Dowdle,CAR,Receiving Yards,70.5,-115,-115.0,Bovada,Los Angeles Rams @ Carolina Panthers,1768080600000,Panthers,Rams,False
Jahdae Walker,CHI,Anytime TD,,625,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Olamide Zaccheaus,CHI,Anytime TD,,900,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Colston Loveland,CHI,Anytime TD,,190,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Kyle Monangai,CHI,Anytime TD,,185,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs,GB,Anytime TD,,-132,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Whyle,GB,Anytime TD,,900,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Chris Brooks,GB,Anytime TD,,1300,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Romeo Doubs,GB,Anytime TD,,215,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jayden Reed,GB,Anytime TD,,230,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Matthew Golden,GB,Anytime TD,,525,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Caleb Williams,CHI,Anytime TD,,340,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Christian Watson,GB,Anytime TD,,180,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Drake Dabney,GB,Anytime TD,,1600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Emanuel Wilson,GB,Anytime TD,,330,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Devin Duvernay,CHI,Anytime TD,,1600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Dontayvion Wicks,GB,Anytime TD,,525,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Rome Odunze,CHI,Anytime TD,,195,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Cole Kmet,CHI,Anytime TD,,500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jordan Love,GB,Anytime TD,,600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift,CHI,Anytime TD,,145,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
DJ Moore,CHI,Anytime TD,,330,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luther Burden III,CHI,Anytime TD,,230,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luke Musgrave,GB,Anytime TD,,340,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Travis Homer,CHI,Anytime TD,,2200,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Durham Smythe,CHI,Anytime TD,,1600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs (GB) - 1H,,Anytime TD,,230,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift (CHI) - 1H,,Anytime TD,,320,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Christian Watson (GB) - 1H,,Anytime TD,,380,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Kyle Monangai (CHI) - 1H,,Anytime TD,,410,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Colston Loveland (CHI) - 1H,,Anytime TD,,410,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Rome Odunze (CHI) - 1H,,Anytime TD,,420,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Romeo Doubs (GB) - 1H,,Anytime TD,,450,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jayden Reed (GB) - 1H,,Anytime TD,,470,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luther Burden III (CHI) - 1H,,Anytime TD,,500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D.J. Moore (CHI) - 1H,,Anytime TD,,600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Emanuel Wilson (GB) - 1H,,Anytime TD,,600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luke Musgrave (GB) - 1H,,Anytime TD,,650,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Caleb Williams (CHI) - 1H,,Anytime TD,,700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Dontayvion Wicks (GB) - 1H,,Anytime TD,,1000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Matthew Golden (GB) - 1H,,Anytime TD,,1000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jordan Love (GB) - 1H,,Anytime TD,,1100,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jahdae Walker (CHI) - 1H,,Anytime TD,,1100,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Whyle (GB) - 1H,,Anytime TD,,1400,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
CHI Bears D/ST - 1H,,Anytime TD,,1500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
GB Packers D/ST - 1H,,Anytime TD,,1500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Bo Melton (GB) - 1H,,Anytime TD,,1700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Chris Brooks (GB) - 1H,,Anytime TD,,1800,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Olamide Zaccheaus (CHI) - 1H,,Anytime TD,,2000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Durham Smythe (CHI) - 1H,,Anytime TD,,2700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Devin Duvernay (CHI) - 1H,,Anytime TD,,2700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Travis Homer (CHI) - 1H,,Anytime TD,,3500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs (GB) - 1Q,,Anytime TD,,550,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift (CHI) - 1Q,,Anytime TD,,750,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Christian Watson (GB) - 1Q,,Anytime TD,,900,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Kyle Monangai (CHI) - 1Q,,Anytime TD,,950,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Romeo Doubs (GB) - 1Q,,Anytime TD,,1000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Rome Odunze (CHI) - 1Q,,Anytime TD,,1000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Colston Loveland (CHI) - 1Q,,Anytime TD,,1000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jayden Reed (GB) - 1Q,,Anytime TD,,1100,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luther Burden III (CHI) - 1Q,,Anytime TD,,1100,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Emanuel Wilson (GB) - 1Q,,Anytime TD,,1300,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D.J. Moore (CHI) - 1Q,,Anytime TD,,1400,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luke Musgrave (GB) - 1Q,,Anytime TD,,1500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Caleb Williams (CHI) - 1Q,,Anytime TD,,1700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Dontayvion Wicks (GB) - 1Q,,Anytime TD,,2200,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Matthew Golden (GB) - 1Q,,Anytime TD,,2200,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jordan Love (GB) - 1Q,,Anytime TD,,2500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jahdae Walker (CHI) - 1Q,,Anytime TD,,2700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Whyle (GB) - 1Q,,Anytime TD,,3300,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
CHI Bears D/ST - 1Q,,Anytime TD,,3500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
GB Packers D/ST - 1Q,,Anytime TD,,3500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Bo Melton (GB) - 1Q,,Anytime TD,,4000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Chris Brooks (GB) - 1Q,,Anytime TD,,4500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Olamide Zaccheaus (CHI) - 1Q,,Anytime TD,,4500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Devin Duvernay (CHI) - 1Q,,Anytime TD,,6500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Durham Smythe (CHI) - 1Q,,Anytime TD,,6500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Travis Homer (CHI) - 1Q,,Anytime TD,,8000,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs & Green Bay Packers,,Anytime TD,,210,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs & Chicago Bears,,Anytime TD,,290,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift & Green Bay Packers,,Anytime TD,,400,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift & Chicago Bears,,Anytime TD,,270,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Christian Watson & Green Bay Packers,,Anytime TD,,340,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Christian Watson & Chicago Bears,,Anytime TD,,450,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Kyle Monangai & Green Bay Packers,,Anytime TD,,500,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Kyle Monangai & Chicago Bears,,Anytime TD,,340,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Colston Loveland & Green Bay Packers,,Anytime TD,,550,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Colston Loveland & Chicago Bears,,Anytime TD,,350,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Rome Odunze & Green Bay Packers,,Anytime TD,,550,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Rome Odunze & Chicago Bears,,Anytime TD,,360,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Romeo Doubs & Green Bay Packers,,Anytime TD,,400,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Romeo Doubs & Chicago Bears,,Anytime TD,,550,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jayden Reed & Green Bay Packers,,Anytime TD,,420,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jayden Reed & Chicago Bears,,Anytime TD,,400,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luther Burden III & Green Bay Packers,,Anytime TD,,600,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Luther Burden III & Chicago Bears,,Anytime TD,,410,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Emanuel Wilson & Green Bay Packers,,Anytime TD,,550,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Emanuel Wilson & Chicago Bears,,Anytime TD,,700,,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Caleb Williams,CHI,Interceptions,0.5,-110,-120.0,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Jordan Love,GB,Interceptions,0.5,-110,-120.0,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
D'Andre Swift,CHI,Receiving Yards,73.5,-120,-110.0,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
Josh Jacobs,GB,Receiving Yards,87.5,-115,-115.0,Bovada,Green Bay Packers @ Chicago Bears,1768093200000,Bears,Packers,False
James Cook,BUF,Anytime TD,,-148,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
LeQuint Allen Jr.,JAX,Anytime TD,,1000,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Ty Johnson,BUF,Anytime TD,,625,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Buffalo Bills Def/ST,BUF,Anytime TD,,525,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Jackson Hawes,BUF,Anytime TD,,900,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Tim Patrick,JAX,Anytime TD,,625,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Quintin Morris,JAX,Anytime TD,,725,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brenton Strange,JAX,Anytime TD,,235,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Trevor Lawrence,JAX,Anytime TD,,215,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Reggie Gilliam,BUF,Anytime TD,,1400,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Dawson Knox,BUF,Anytime TD,,300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brian Thomas,JAX,Anytime TD,,210,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Parker Washington,JAX,Anytime TD,,215,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Travis Etienne,JAX,Anytime TD,,-135,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Bhayshul Tuten,JAX,Anytime TD,,300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Dalton Kincaid,BUF,Anytime TD,,240,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Khalil Shakir,BUF,Anytime TD,,245,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Josh Allen,BUF,Anytime TD,,-132,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Jacksonville Def/ST,JAX,Anytime TD,,525,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Josh Palmer,BUF,Anytime TD,,600,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Jakobi Meyers,JAX,Anytime TD,,190,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Tyrell Shavers,BUF,Anytime TD,,600,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Gabe Davis,BUF,Anytime TD,,420,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Johnny Mundt,JAX,Anytime TD,,1300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brandin Cooks,BUF,Anytime TD,,600,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Ray Davis,BUF,Anytime TD,,1100,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
James Cook (BUF) - 1H,,Anytime TD,,165,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Travis Etienne (JAX) - 1H,,Anytime TD,,165,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Josh Allen (BUF) - 1H,,Anytime TD,,200,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Trevor Lawrence (JAX) - 1H,,Anytime TD,,410,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Jakobi Meyers (JAX) - 1H,,Anytime TD,,430,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Parker Washington (JAX) - 1H,,Anytime TD,,460,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brian Thomas (JAX) - 1H,,Anytime TD,,480,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brenton Strange (JAX) - 1H,,Anytime TD,,500,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Bhayshul Tuten (JAX) - 1H,,Anytime TD,,550,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Khalil Shakir (BUF) - 1H,,Anytime TD,,550,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Dalton Kincaid (BUF) - 1H,,Anytime TD,,550,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Dawson Knox (BUF) - 1H,,Anytime TD,,650,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Gabe Davis (BUF) - 1H,,Anytime TD,,900,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Keon Coleman (BUF) - 1H,,Anytime TD,,900,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Tyrell Shavers (BUF) - 1H,,Anytime TD,,1300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Josh Palmer (BUF) - 1H,,Anytime TD,,1200,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Brandin Cooks (BUF) - 1H,,Anytime TD,,1300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
JAX Jaguars D/ST - 1H,,Anytime TD,,1400,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
BUF Bills D/ST - 1H,,Anytime TD,,1300,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Ty Johnson (BUF) - 1H,,Anytime TD,,1500,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Jackson Hawes (BUF) - 1H,,Anytime TD,,1700,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Tim Patrick (JAX) - 1H,,Anytime TD,,1800,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
LeQuint Allen Jr. - 1H,,Anytime TD,,2500,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
Quintin Morris (JAX) - 1H,,Anytime TD,,2200,,Bovada,Buffalo Bills @ Jacksonville Jaguars,1768154400000,Jaguars,Bills,False
