season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Caleb Williams,QB,00-0039918,1.0,32.87,189.1,1.34,0.7,9.08,29.0,0.23,0.0,0.0,0.0,0.0,0.203,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,caleb williams,calebwilliams,cwilliams,Chicago Bears,00-0035857,40.0,186.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,C.Williams,CHI,team_norm & _alias_init_last,-7.130000000000003,3.0999999999999943,-0.6599999999999999,-0.30000000000000004,8.08,27.0,0.23,0.0,0.0,0.0,0.0
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,D'Andre Swift,RB,00-0036275,1.0,0.0,0.0,0.0,0.0,17.84,65.2,0.51,3.89,2.43,14.1,0.19,0.5038,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,d'andre swift,dandreswift,dswift,Chicago Bears,00-0036275,0.0,0.0,0.0,0.0,13.0,63.0,0.0,4.0,3.0,19.0,0.0,D.Swift,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,4.84,2.200000000000003,0.51,-0.10999999999999988,-0.5699999999999998,-4.9,0.19
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Kyle Monangai,RB,00-0040236,1.0,0.0,0.0,0.0,0.0,9.91,35.5,0.19,2.42,1.28,9.9,0.12,0.2643,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,kyle monangai,kylemonangai,kmonangai,Chicago Bears,00-0040236,0.0,0.0,0.0,0.0,15.0,57.0,0.0,2.0,1.0,0.0,0.0,K.Monangai,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-5.09,-21.5,0.19,0.41999999999999993,0.28,9.9,0.12
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Travis Homer,RB,00-0035594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,travis homer,travishomer,thomer,Chicago Bears,00-0035594,,,,,,,,,,,,,,,,,,,,,,,,,
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Colston Loveland,TE,00-0040126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,4.35,33.5,0.3,0.2613,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,colston loveland,colstonloveland,cloveland,Chicago Bears,00-0040126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,29.0,1.0,C.Loveland,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5199999999999996,0.34999999999999964,4.5,-0.7
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Cole Kmet,TE,00-0036290,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37,2.44,14.7,0.15,0.1424,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,cole kmet,colekmet,ckmet,Chicago Bears,00-0036290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,42.0,0.0,C.Kmet,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3700000000000001,0.43999999999999995,-27.3,0.15
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Durham Smythe,TE,00-0034798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,durham smythe,durhamsmythe,dsmythe,Chicago Bears,00-0034798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,D.Smythe,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-2.0,0.0
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Rome Odunze,WR,00-0039919,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,3.51,37.8,0.35,0.2956,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,0.0,0.0,rome odunze,romeodunze,rodunze,Chicago Bears,00-0039919,,,,,,,,,,,,,,,,,,,,,,,,,
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,DJ Moore,WR,00-0034827,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,3.15,24.7,0.25,0.2224,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,dj moore,djmoore,dmoore,Chicago Bears,00-0034827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-4.0,0.0,D.Moore,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,2.15,28.7,0.25
2025,14,0.0,2025_14_CHI_GB,Chicago Bears,Luther Burden III,WR,00-0040735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,2.36,19.5,0.17,0.1535,72.0,33.06,36.84,207.6,150.8,1.6136464610073908,0.8708706632299197,0.8264601410081028,1.0,1.0,luther burden iii,lutherburdeniii,lburden,Chicago Bears,00-0040735,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,4.0,67.0,0.0,L.Burden,CHI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-1.0,-3.0,0.0,-2.28,-1.6400000000000001,-47.5,0.17
