player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
AJ Brown,PHI,Receiving Yards,60.0,-150.0,,True,Philadelphia Eagles @ New York Giants,Giants,Eagles,1760055300000,Bovada,WR,rec_yards,60.1,0.10000000000000142,-0.16275549039501785,,,0.10000000000000142
DeVonta Smith,PHI,Receptions,6.0,130.0,,True,Philadelphia Eagles @ New York Giants,Giants,Eagles,1760055300000,Bovada,WR,receptions,6.03,0.03000000000000025,0.1711727494742029,,,0.03000000000000025
A.J. Brown (PHI) - 1H,,Anytime TD,,350.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
A.J. Brown & Philadelphia Eagles,,Anytime TD,,210.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Daniel Bellinger,NYG,Anytime TD,,1200.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Cam Skattebo,NYG,Anytime TD,,130.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
A.J. Brown (PHI) - 1Q,,Anytime TD,,750.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts & Philadelphia Eagles,,Anytime TD,,-110.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts (PHI) - 1Q,,Anytime TD,,525.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalin Hyatt,NYG,Anytime TD,,700.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
Jalin Hyatt (NYG) - 1H,,Anytime TD,,1200.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalin Hyatt (NYG) - 1Q,,Anytime TD,,3300.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jaxson Dart,NYG,Anytime TD,,275.0,,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
Jaxson Dart,NYG,Passing Yards,,125.0,,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
Jaxson Dart,NYG,Rushing Yards,221.5,-115.0,-115.0,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
Jaxson Dart & New York Giants,,Anytime TD,,1100.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jaxson Dart & Philadelphia Eagles,,Anytime TD,,450.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jaxson Dart (NYG) - 1H,,Anytime TD,,525.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jaxson Dart (NYG) - 1Q,,Anytime TD,,1300.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
John Metchie III,PHI,Anytime TD,,2200.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
John Metchie III (PHI) - 1H,,Anytime TD,,4000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Kylen Granson,PHI,Anytime TD,,1600.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Kylen Granson (PHI) - 1H,,Anytime TD,,3000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
New York Giants Defense,,Anytime TD,,1100.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
NY Giants D/ST - 1H,,Anytime TD,,1600.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
NY Giants D/ST - 1Q,,Anytime TD,,3500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
PHI Eagles D/ST,,Anytime TD,,700.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts (PHI) - 1H,,Anytime TD,,180.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts & New York Giants,,Anytime TD,,725.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
A.J. Dillon (PHI) - 1H,,Anytime TD,,2500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts,PHI,Rushing Yards,244.5,-115.0,-115.0,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
Daniel Bellinger (NYG) - 1Q,,Anytime TD,,5000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Devin Singletary,NYG,Anytime TD,,350.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Devin Singletary (NYG) - 1H,,Anytime TD,,900.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Devin Singletary (NYG) - 1Q,,Anytime TD,,2500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
DeVonta Smith,PHI,Anytime TD,,240.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
DeVonta Smith & New York Giants,,Anytime TD,,1300.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
DeVonta Smith & Philadelphia Eagles,,Anytime TD,,250.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
DeVonta Smith (PHI) - 1H,,Anytime TD,,425.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
DeVonta Smith (PHI) - 1Q,,Anytime TD,,950.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Grant Calcaterra,PHI,Anytime TD,,1600.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Grant Calcaterra (PHI) - 1H,,Anytime TD,,3000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Gunner Olszewski,NYG,Anytime TD,,1200.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
Gunner Olszewski (NYG) - 1H,,Anytime TD,,2000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Gunner Olszewski (NYG) - 1Q,,Anytime TD,,5000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jahan Dotson,PHI,Anytime TD,,1000.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
Jahan Dotson (PHI) - 1H,,Anytime TD,,1800.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jahan Dotson (PHI) - 1Q,,Anytime TD,,10000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Jalen Hurts,PHI,Anytime TD,,-139.0,,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
Jalen Hurts,PHI,Passing Yards,,-165.0,,False,,Giants,Eagles,1760055300000,Bovada,QB,,,,,,unsupported_market,0.0
PHI Eagles D/ST - 1H,,Anytime TD,,1400.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
PHI Eagles D/ST - 1Q,,Anytime TD,,3000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Saquon Barkley,PHI,Anytime TD,,-168.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Saquon Barkley & New York Giants,,Anytime TD,,725.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Xavier Gipson,NYJ,Anytime TD,,2200.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
Xavier Gipson (NYJ) - 1H,,Anytime TD,,4000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Dallas Goedert (PHI) - 1Q,,Anytime TD,,1100.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Dallas Goedert (PHI) - 1H,,Anytime TD,,450.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Dallas Goedert & Philadelphia Eagles,,Anytime TD,,260.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Dallas Goedert & New York Giants,,Anytime TD,,1400.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Dallas Goedert,PHI,Anytime TD,,250.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Chris Manhertz,NYG,Anytime TD,,3300.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Cameron Latu,PHI,Anytime TD,,4000.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Cam Skattebo (NYG) - 1Q,,Anytime TD,,625.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
A.J. Brown & New York Giants,,Anytime TD,,1100.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Cam Skattebo (NYG) - 1H,,Anytime TD,,275.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Cam Skattebo & Philadelphia Eagles,,Anytime TD,,250.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Cam Skattebo & New York Giants,,Anytime TD,,650.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Daniel Bellinger (NYG) - 1H,,Anytime TD,,2000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Beaux Collins (NYG) - 1Q,,Anytime TD,,3300.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Beaux Collins (NYG) - 1H,,Anytime TD,,1400.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Beaux Collins,NYG,Anytime TD,,700.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
AJ Dillon,PHI,Anytime TD,,900.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Will Shipley (PHI) - 1H,,Anytime TD,,2500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Will Shipley,PHI,Anytime TD,,1200.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Wan'dale Robinson (NYG) - 1Q,,Anytime TD,,1500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Theo Johnson (NYG) - 1H,,Anytime TD,,825.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Saquon Barkley & Philadelphia Eagles,,Anytime TD,,-120.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Saquon Barkley (PHI) - 1H,,Anytime TD,,150.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Saquon Barkley (PHI) - 1Q,,Anytime TD,,380.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tank Bigsby,PHI,Anytime TD,,1200.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Tank Bigsby (PHI) - 1H,,Anytime TD,,2500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Theo Johnson,NYG,Anytime TD,,400.0,,False,,Giants,Eagles,1760055300000,Bovada,TE,,,,,,unsupported_market,0.0
Theo Johnson & New York Giants,,Anytime TD,,1300.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Theo Johnson & Philadelphia Eagles,,Anytime TD,,625.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Theo Johnson (NYG) - 1Q,,Anytime TD,,2000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Wan'dale Robinson (NYG) - 1H,,Anytime TD,,675.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tyrone Tracy Jr & New York Giants,,Anytime TD,,1000.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tyrone Tracy Jr & Philadelphia Eagles,,Anytime TD,,475.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tyrone Tracy Jr - 1H,,Anytime TD,,900.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tyrone Tracy Jr - 1Q,,Anytime TD,,2500.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Tyrone Tracy Jr.,NYG,Anytime TD,,350.0,,False,,Giants,Eagles,1760055300000,Bovada,RB,,,,,,unsupported_market,0.0
Wan'dale Robinson,NYG,Anytime TD,,350.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
Wan'Dale Robinson & New York Giants,,Anytime TD,,900.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
Wan'Dale Robinson & Philadelphia Eagles,,Anytime TD,,425.0,,False,,Giants,Eagles,1760055300000,Bovada,,,,,,,unsupported_market,0.0
A.J. Brown,PHI,Anytime TD,,185.0,,False,,Giants,Eagles,1760055300000,Bovada,WR,,,,,,unsupported_market,0.0
