event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Buffalo Bills,1765130400000,Bills,Bengals,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Jacksonville Jaguars,1765130400000,Jaguars,Colts,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ New York Jets,1765130400000,Jets,Dolphins,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Tampa Bay Buccaneers,1765130400000,Buccaneers,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Tampa Bay Buccaneers,1765130400000,Buccaneers,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Tampa Bay Buccaneers,1765130400000,Buccaneers,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Tampa Bay Buccaneers,1765130400000,Buccaneers,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Tampa Bay Buccaneers,1765130400000,Buccaneers,Saints,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
