event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,moneyline,Moneyline,G,,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,moneyline,Moneyline,G,,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,moneyline,Moneyline,G,,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,moneyline,Moneyline,G,,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,moneyline,Moneyline,G,,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,34.5,,,-500.0,330.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,35.5,,,-430.0,290.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,36.5,,,-360.0,250.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,37.5,,,-290.0,210.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,38.5,,,-260.0,190.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,39.5,,,-230.0,170.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,40.5,,,-200.0,150.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,41.5,,,-170.0,130.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,42.5,,,-160.0,120.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,43.0,,,-145.0,110.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,43.5,,,-130.0,,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,44.0,,,-125.0,-105.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,45.0,,,-110.0,-120.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,45.5,,,-105.0,-125.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,46.0,,,105.0,-135.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,46.5,,,110.0,-145.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,47.5,,,125.0,-165.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,48.5,,,140.0,-185.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,49.5,,,155.0,-210.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,50.5,,,175.0,-240.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,51.5,,,205.0,-280.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,52.5,,,225.0,-310.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,53.5,,,245.0,-350.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,54.5,,,275.0,-400.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Atlanta Falcons,G,,19.5,,,-130.0,,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Tampa Bay Buccaneers,G,,24.5,,,,-130.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,20.0,,,-180.0,135.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,20.5,,,-150.0,115.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,21.0,,,-135.0,105.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,21.5,,,-125.0,-105.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,22.5,,,-110.0,-120.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,23.0,,,,-130.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points,G,,23.5,,,115.0,-150.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Atlanta Falcons,G,,8.5,,,-135.0,105.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Tampa Bay Buccaneers,G,,13.5,,,110.0,-145.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Atlanta Falcons,G,,0.5,,,-170.0,130.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,alt_total,Total Points - Tampa Bay Buccaneers,G,,6.5,,,,-130.0,True
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 38.5 Points,G,home,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 38.5 Points,G,away,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 38.5 Points,G,home,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 38.5 Points,G,away,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 44.5 Points,G,home,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 44.5 Points,G,away,,,,,,False
Atlanta Falcons @ Tampa Bay Buccaneers,1765502100000,Buccaneers,Falcons,spread_total_combo,Point Spread -2.5 and O/U 44.5 Points,G,home,,,,,,False
