date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-11-27,Detroit Lions,34.6,14.1,0.0,none,Overcast,fixed,artificial,
2025-11-27,Dallas Cowboys,59.0,5.6,0.0,none,Partly Cloudy,retractable,artificial,
2025-11-27,Baltimore Ravens,41.5,12.9,0.0,none,Overcast,open,grass,
