season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Lamar Jackson,QB,00-0034796,1.0,32.54,208.9,1.66,0.75,11.13,34.3,0.23,0.0,0.0,0.0,0.0,0.2092,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,lamar jackson,lamarjackson,ljackson,Baltimore Ravens,00-0034796,32.0,193.0,0.0,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,L.Jackson,BAL,team_norm & _alias_init_last,0.5399999999999991,15.900000000000006,1.66,-1.25,10.13,35.3,0.23,0.0,0.0,0.0,0.0
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Derrick Henry,RB,00-0032764,1.0,0.0,0.0,0.0,0.0,14.31,54.6,0.46,4.3,2.82,18.5,0.23,0.4972,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,derrick henry,derrickhenry,dhenry,Baltimore Ravens,00-0032764,0.0,0.0,0.0,0.0,18.0,103.0,1.0,2.0,2.0,19.0,0.0,D.Henry,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-3.6899999999999995,-48.4,-0.54,2.3,0.8199999999999998,-0.5,0.23
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Justice Hill,RB,00-0034975,1.0,0.0,0.0,0.0,0.0,7.95,31.7,0.17,2.68,1.79,10.9,0.14,0.262,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,0.0,0.0,justice hill,justicehill,jhill,Baltimore Ravens,00-0034975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,J.Hill,MIA,_alias_init_last,0.0,0.0,0.0,0.0,7.95,31.7,0.17,1.6800000000000002,0.79,-3.0999999999999996,0.14
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Keaton Mitchell,RB,00-0038454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,keaton mitchell,keatonmitchell,kmitchell,Baltimore Ravens,00-0038454,0.0,0.0,0.0,0.0,6.0,31.0,0.0,3.0,2.0,23.0,0.0,K.Mitchell,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-6.0,-31.0,0.0,-3.0,-2.0,-23.0,0.0
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Rasheen Ali,RB,00-0039796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,rasheen ali,rasheenali,rali,Baltimore Ravens,00-0039796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,R.Ali,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-15.0,0.0
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Mark Andrews,TE,00-0034753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34,3.68,28.9,0.32,0.2706,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,mark andrews,markandrews,mandrews,Baltimore Ravens,00-0034753,0.0,0.0,0.0,0.0,1.0,35.0,1.0,5.0,3.0,32.0,0.0,M.Andrews,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-1.0,-35.0,-1.0,1.3399999999999999,0.6800000000000002,-3.1000000000000014,0.32
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Isaiah Likely,TE,00-0037838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,1.98,15.2,0.16,0.1489,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,isaiah likely,isaiahlikely,ilikely,Baltimore Ravens,00-0037838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.0,I.Likely,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2799999999999998,-0.020000000000000018,0.1999999999999993,0.16
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Baylor Cupp,TE,00-0039316,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,0.0,0.0,baylor cupp,baylorcupp,bcupp,Baltimore Ravens,00-0039316,,,,,,,,,,,,,,,,,,,,,,,,,
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Charlie Kolar,TE,00-0038046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,charlie kolar,charliekolar,ckolar,Baltimore Ravens,00-0038046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,C.Kolar,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025,11,0.0,2025_11_BAL_CLE,Baltimore Ravens,Zay Flowers,WR,00-0039064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,5.42,47.2,0.39,0.3249,72.0,35.46,33.39,241.7,148.3,1.838069350114228,0.8194490809390693,0.8864290203376909,1.0,1.0,zay flowers,zayflowers,zflowers,Baltimore Ravens,,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,3.0,78.0,0.0,Z.Flowers,BAL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-1.0,-5.0,0.0,3.26,2.42,-30.799999999999997,0.39
