event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Arizona Cardinals,1766351100000,Cardinals,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Jacksonville Jaguars @ Denver Broncos,1766351100000,Broncos,Jaguars,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Jacksonville Jaguars @ Denver Broncos,1766351100000,Broncos,Jaguars,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
