season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Kyler Murray,QB,00-0035228,1.0,38.98,222.7,1.47,0.96,5.68,15.0,0.11,0.0,0.0,0.0,0.0,0.1033,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,0.0,0.0,kyler murray,kylermurray,kmurray,Arizona Cardinals,00-0035228,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Bam Knight,RB,00-0037157,1.0,0.0,0.0,0.0,0.0,11.58,38.9,0.25,5.31,3.76,24.0,0.2,0.3606,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,bam knight,bamknight,bknight,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,6.43,22.2,0.08,3.3,2.23,14.0,0.12,0.1844,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,emari demercado,emaridemercado,edemercado,Arizona Cardinals,00-0038705,0.0,0.0,0.0,0.0,14.0,79.0,0.0,1.0,1.0,-1.0,0.0,E.Demercado,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-7.57,-56.8,0.08,2.3,1.23,15.0,0.12
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Michael Carter,RB,00-0036924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,michael carter,michaelcarter,mcarter,Arizona Cardinals,00-0036924,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,5.21,30.3,0.26,0.2327,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,trey mcbride,treymcbride,tmcbride,Arizona Cardinals,00-0037744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,55.0,1.0,T.McBride,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0700000000000003,0.20999999999999996,-24.7,-0.74
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.73,17.2,0.14,0.129,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,elijah higgins,elijahhiggins,ehiggins,Arizona Cardinals,00-0039041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,30.0,0.0,E.Higgins,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0999999999999996,-0.27,-12.8,0.14
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Josiah Deguara,TE,00-0036332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,josiah deguara,josiahdeguara,jdeguara,Arizona Cardinals,00-0036332,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,0.0,0.0,oscar cardenas,oscarcardenas,ocardenas,Arizona Cardinals,00-0040381,,,,,,,,,,,,,,,,,,,,,,,,,
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Marvin Harrison Jr.,WR,00-0039849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87,5.48,52.2,0.38,0.3139,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,marvin harrison jr.,marvinharrisonjr,mharrison,Arizona Cardinals,00-0039849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,96.0,1.0,M.Harrison,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699999999999992,-1.5199999999999996,-43.8,-0.62
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Michael Wilson,WR,00-0038559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,4.61,45.0,0.3,0.2562,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,michael wilson,michaelwilson,mwilson,Arizona Cardinals,00-0035144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,61.0,0.0,Mi.Wilson,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1899999999999995,1.6100000000000003,-16.0,0.3
2025,9,0.0,2025_09_ARI_DAL,Arizona Cardinals,Zay Jones,WR,00-0033891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46,3.36,24.5,0.19,0.176,72.0,45.15,23.68,253.3,86.6,1.6581005787437104,0.4220534729935283,1.1288486480896365,1.0,1.0,zay jones,zayjones,zjones,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,
