season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Kyle Pitts Sr.,TE,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,3.38,39.1,0.29,0.2516,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,0.0,0.0,kyle pitts sr.,kylepittssr,kpitts,Atlanta Falcons,00-0036970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,166.0,3.0,K.Pitts,ATL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.91,-7.62,-126.9,-2.71
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Charlie Woerner,TE,00-0036429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,1.87,15.6,0.14,0.1315,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,charlie woerner,charliewoerner,cwoerner,Atlanta Falcons,00-0036429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,C.Woerner,ATL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,-0.1299999999999999,3.5999999999999996,0.14
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Feleipe Franks,TE,00-0036825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,feleipe franks,feleipefranks,ffranks,Atlanta Falcons,00-0036825,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Teagan Quitoriano,TE,00-0037277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,teagan quitoriano,teaganquitoriano,tquitoriano,Atlanta Falcons,00-0037277,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Drake London,WR,00-0037238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.45,5.14,38.5,0.39,0.321,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,0.0,0.0,drake london,drakelondon,dlondon,Atlanta Falcons,00-0037238,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Darnell Mooney,WR,00-0036309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,3.5,29.1,0.27,0.2402,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,darnell mooney,darnellmooney,dmooney,Atlanta Falcons,00-0036309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,35.0,0.0,D.Mooney,ATL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399999999999997,0.5,-5.899999999999999,0.27
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,David Sills V,WR,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24,2.7,34.9,0.2,0.1827,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,0.0,0.0,david sills v,davidsillsv,dsills,Atlanta Falcons,00-0035359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,78.0,0.0,D.Sills,ATL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.76,-3.3,-43.1,0.2
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Casey Washington,WR,00-0039394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,0.0,0.0,casey washington,caseywashington,cwashington,Atlanta Falcons,00-0038930,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Chris Blair,WR,00-0036463,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,chris blair,chrisblair,cblair,Atlanta Falcons,00-0036463,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Deven Thompkins,WR,00-0037487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,deven thompkins,deventhompkins,dthompkins,Atlanta Falcons,00-0037487,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,Dylan Drummond,WR,00-0038953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,dylan drummond,dylandrummond,ddrummond,Atlanta Falcons,00-0038953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,D.Drummond,ATL,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2025,15,0.0,2025_15_ATL_TB,Atlanta Falcons,KhaDarel Hodge,WR,00-0034854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,34.97,34.88,196.2,127.5,1.6626286518123747,0.8363468280142359,0.8742210367704488,1.0,1.0,khadarel hodge,khadarelhodge,khodge,Atlanta Falcons,00-0034854,,,,,,,,,,,,,,,,,,,,,,,,,
2025,15,0.0,2025_15_ATL_TB,Tampa Bay Buccaneers,Baker Mayfield,QB,00-0034855,1.0,36.02,198.4,2.16,0.94,6.64,19.0,0.24,0.0,0.0,0.0,0.0,0.2096,72.0,35.34,34.05,198.3,124.5,2.5062257368398444,1.1881489460174213,0.8835426044226043,1.0,1.0,baker mayfield,bakermayfield,bmayfield,Tampa Bay Buccaneers,00-0034855,47.0,277.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B.Mayfield,TB,team_norm & _alias_init_last,-10.979999999999997,-78.6,0.16000000000000014,-0.06000000000000005,6.64,19.0,0.24,0.0,0.0,0.0,0.0
2025,15,0.0,2025_15_ATL_TB,Tampa Bay Buccaneers,Bucky Irving,RB,00-0039361,1.0,0.0,0.0,0.0,0.0,17.62,57.3,0.73,4.09,2.97,15.4,0.3,0.643,72.0,35.34,34.05,198.3,124.5,2.5062257368398444,1.1881489460174213,0.8835426044226043,1.0,1.0,bucky irving,buckyirving,birving,Tampa Bay Buccaneers,,0.0,0.0,0.0,0.0,16.0,60.0,0.0,3.0,1.0,11.0,0.0,B.Irving,TB,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,1.620000000000001,-2.700000000000003,0.73,1.0899999999999999,1.9700000000000002,4.4,0.3
