date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-12-25,Washington Commanders,42.8,9.7555247,100.0,rain,,open,grass,
2025-12-25,Minnesota Vikings,29.3,13.048791,100.0,snow,,fixed,artificial,
2025-12-25,Kansas City Chiefs,52.7,7.5185891,0.0,none,,open,grass,
