event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Baltimore Ravens @ Miami Dolphins,1761869700000,Dolphins,Ravens,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ New England Patriots,1762106400000,Patriots,Falcons,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Green Bay Packers,1762106400000,Packers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
Carolina Panthers @ Green Bay Packers,1762106400000,Packers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,away,
Carolina Panthers @ Green Bay Packers,1762106400000,Packers,Panthers,moneyline,Moneyline,G,,,,,,,False,,,,,,,,,,,,,,home,
