event,game_time,home_team,away_team,market_key,market_name,period,team_side,line,price_home,price_away,over_price,under_price,is_alternate,price,threshold,range_low,range_high,range_type,total_line,spread_line,total_side,winner,combo,ht_result,ft_result,tie,side,ev_units
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Miami Dolphins @ Buffalo Bills,1758240900000,Bills,Dolphins,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Atlanta Falcons @ Carolina Panthers,1758474000000,Panthers,Falcons,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Cincinnati Bengals @ Minnesota Vikings,1758474000000,Vikings,Bengals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Green Bay Packers @ Cleveland Browns,1758474000000,Browns,Packers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Houston Texans @ Jacksonville Jaguars,1758474000000,Jaguars,Texans,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Indianapolis Colts @ Tennessee Titans,1758474000000,Titans,Colts,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Las Vegas Raiders @ Washington Commanders,1758474000000,Commanders,Raiders,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Los Angeles Rams @ Philadelphia Eagles,1758474000000,Eagles,Rams,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New York Jets @ Tampa Bay Buccaneers,1758474000000,Buccaneers,Jets,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Pittsburgh Steelers @ New England Patriots,1758474000000,Patriots,Steelers,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Denver Broncos @ Los Angeles Chargers,1758485100000,Chargers,Broncos,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
New Orleans Saints @ Seattle Seahawks,1758485100000,Seahawks,Saints,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Arizona Cardinals @ San Francisco 49ers,1758486300000,49ers,Cardinals,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ Chicago Bears,1758486300000,Bears,Cowboys,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ Chicago Bears,1758486300000,Bears,Cowboys,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ Chicago Bears,1758486300000,Bears,Cowboys,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
Dallas Cowboys @ Chicago Bears,1758486300000,Bears,Cowboys,moneyline,,,,,,,,,False,,,,,,,,,,,,,,away,
Dallas Cowboys @ Chicago Bears,1758486300000,Bears,Cowboys,moneyline,,,,,,,,,False,,,,,,,,,,,,,,home,
