season,week,date,game_id,team,player,position,player_id_x,is_active,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int,is_active_pid,is_active_nm,_name_norm,_name_norm_loose,_alias_init_last,team_norm,player_id_y,pass_attempts_act,pass_yards_act,pass_tds_act,interceptions_act,rush_attempts_act,rush_yards_act,rush_tds_act,targets_act,receptions_act,rec_yards_act,rec_tds_act,player_act,team_act,match_strategy,pass_attempts_err,pass_yards_err,pass_tds_err,interceptions_err,rush_attempts_err,rush_yards_err,rush_tds_err,targets_err,receptions_err,rec_yards_err,rec_tds_err
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Jacoby Brissett,QB,00-0033119,1.0,39.97,206.0,1.01,1.19,2.77,7.6,0.02,0.0,0.0,0.0,0.0,0.0177,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,jacoby brissett,jacobybrissett,jbrissett,Arizona Cardinals,00-0033119,44.0,301.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,J.Brissett,ARI,team_norm & _alias_init_last,-4.030000000000001,-95.0,-0.99,0.18999999999999995,2.77,7.6,0.02,0.0,0.0,0.0,0.0
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Bam Knight,RB,00-0037157,1.0,0.0,0.0,0.0,0.0,12.1,38.3,0.09,5.81,4.37,27.6,0.17,0.2269,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,bam knight,bamknight,bknight,Arizona Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Emari Demercado,RB,00-0038705,1.0,0.0,0.0,0.0,0.0,6.72,21.9,0.03,3.61,2.59,16.1,0.1,0.1236,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,0.0,0.0,emari demercado,emaridemercado,edemercado,Arizona Cardinals,00-0038705,,,,,,,,,,,,,,,,,,,,,,,,,
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Jermar Jefferson,RB,00-0036670,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,jermar jefferson,jermarjefferson,jjefferson,Arizona Cardinals,00-0036670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.0,J.Jefferson,MIN,_alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-2.0,-4.0,0.0
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Michael Carter,RB,00-0036924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,michael carter,michaelcarter,mcarter,Arizona Cardinals,00-0036924,0.0,0.0,0.0,0.0,5.0,17.0,0.0,6.0,5.0,47.0,0.0,M.Carter,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,-5.0,-17.0,0.0,-6.0,-5.0,-47.0,0.0
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Trey McBride,TE,00-0037744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.19,5.44,30.2,0.21,0.1894,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,trey mcbride,treymcbride,tmcbride,Arizona Cardinals,00-0037744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,82.0,1.0,T.McBride,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8100000000000005,-2.5599999999999996,-51.8,-0.79
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Elijah Higgins,TE,00-0039041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,2.85,17.2,0.11,0.1037,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,elijah higgins,elijahhiggins,ehiggins,Arizona Cardinals,00-0039041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.0,E.Higgins,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2300000000000004,0.8500000000000001,0.1999999999999993,0.11
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Josiah Deguara,TE,00-0036332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,josiah deguara,josiahdeguara,jdeguara,Arizona Cardinals,00-0036332,,,,,,,,,,,,,,,,,,,,,,,,,
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Oscar Cardenas,TE,00-0040381,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,0.0,0.0,oscar cardenas,oscarcardenas,ocardenas,Arizona Cardinals,00-0040381,,,,,,,,,,,,,,,,,,,,,,,,,
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Pharaoh Brown,TE,00-0033439,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,pharaoh brown,pharaohbrown,pbrown,Arizona Cardinals,00-0033439,,,,,,,,,,,,,,,,,,,,,,,,,
2025,13,0.0,2025_13_ARI_TB,Arizona Cardinals,Marvin Harrison Jr.,WR,00-0039849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.14,5.63,52.5,0.3,0.2565,72.0,46.95,21.6,263.4,78.9,1.3237108037582153,0.1342459045693278,1.173798060066741,1.0,1.0,marvin harrison jr.,marvinharrisonjr,mharrison,Arizona Cardinals,00-0039849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,69.0,0.0,M.Harrison,ARI,team_norm & _alias_init_last,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.140000000000001,-0.3700000000000001,-16.5,0.3
