date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-09-29,Miami Dolphins,92.1,17.2,0.0,none,Partly Cloudy,open,grass,
2025-09-29,Denver Broncos,77.4,5.9,0.0,none,Partly Cloudy,open,grass,
