season,week,game_id,team,player,position,player_id,pass_attempts,pass_yards,pass_tds,interceptions,rush_attempts,rush_yards,rush_tds,targets,receptions,rec_yards,rec_tds,any_td_prob,team_plays,team_pass_attempts,team_rush_attempts,team_pass_yards,team_rush_yards,team_exp_pass_tds,team_exp_rush_tds,team_exp_int
2025,11,2025_11_DAL_LV,Dallas Cowboys,Javonte Williams,RB,00-0036997,0.0,0.0,0.0,0.0,16.66,62.0,0.77,4.09,2.89,17.3,0.35,0.673,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Jaydon Blue,RB,00-0040586,0.0,0.0,0.0,0.0,9.25,39.6,0.25,2.54,1.8,15.2,0.21,0.3738,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Jake Ferguson,TE,00-0038041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.92,4.08,27.6,0.47,0.3767,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Luke Schoonmaker,TE,00-0038547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,1.86,15.5,0.24,0.2129,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Brevyn Spann-Ford,TE,00-0039530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,John Stephens Jr.,TE,00-0038741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,CeeDee Lamb,WR,00-0036358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,4.99,38.4,0.61,0.4564,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,George Pickens,WR,00-0037247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,3.3,28.4,0.45,0.3644,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Ryan Flournoy,WR,00-0039410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86,2.49,24.9,0.3,0.2618,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Dallas Cowboys,Jalen Cropper,WR,00-0038740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.7750817884405667,1.08206106870229,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Geno Smith,QB,00-0030565,34.77,214.9,1.7,0.73,5.08,16.5,0.17,0.0,0.0,0.0,0.0,0.1539,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Ashton Jeanty,RB,00-0040122,0.0,0.0,0.0,0.0,15.25,59.3,0.59,4.14,2.96,23.1,0.31,0.5968,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Raheem Mostert,RB,00-0031687,0.0,0.0,0.0,0.0,8.47,31.8,0.22,2.58,1.82,12.0,0.19,0.3363,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Brock Bowers,TE,00-0039338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22,4.15,29.5,0.41,0.3364,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Michael Mayer,TE,00-0039066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,2.0,15.5,0.22,0.1996,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Albert Okwuegbunam,TE,00-0036423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Carter Runyon,TE,00-0040488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Tre Tucker,WR,00-0038563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.45,4.4,43.5,0.5,0.3922,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Tyler Lockett,WR,00-0032211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,3.48,29.3,0.38,0.3165,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Jack Bech,WR,00-0040729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,2.34,31.2,0.27,0.2341,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Alex Bachman,WR,00-0035602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Amari Cooper,WR,00-0031544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DAL_LV,Las Vegas Raiders,Collin Johnson,WR,00-0036254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Jared Goff,QB,00-0033106,34.68,222.8,1.88,0.73,3.57,12.3,0.12,0.0,0.0,0.0,0.0,0.1175,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Jahmyr Gibbs,RB,00-0039139,0.0,0.0,0.0,0.0,16.22,60.8,0.68,4.02,2.96,18.7,0.31,0.6259,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,David Montgomery,RB,00-0035685,0.0,0.0,0.0,0.0,9.01,33.4,0.24,2.5,1.88,11.5,0.18,0.343,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Sam LaPorta,TE,00-0039065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,4.08,26.3,0.41,0.3368,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Brock Wright,TE,00-0036754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.24,15.0,0.22,0.1967,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Gunnar Oakes,TE,00-0039159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Kenny Yeboah,TE,00-0036510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Amon-Ra St. Brown,WR,00-0036963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,5.81,37.9,0.55,0.4259,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Jameson Williams,WR,00-0037240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81,3.31,30.5,0.4,0.3265,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Kalif Raymond,WR,00-0032464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87,2.79,19.5,0.27,0.2331,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Dominic Lovett,WR,00-0040241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Detroit Lions,Isaac TeSlaa,WR,00-0040669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Jalen Hurts,QB,00-0036389,32.58,202.0,1.78,0.73,9.6,28.7,0.32,0.0,0.0,0.0,0.0,0.2771,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Saquon Barkley,RB,00-0034844,0.0,0.0,0.0,0.0,12.34,46.1,0.57,4.07,2.91,17.1,0.31,0.5848,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Tank Bigsby,RB,00-0038555,0.0,0.0,0.0,0.0,6.86,26.1,0.21,2.53,1.52,12.9,0.19,0.3315,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Dallas Goedert,TE,00-0034351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,4.25,27.8,0.43,0.3512,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Grant Calcaterra,TE,00-0037086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,2.13,16.7,0.23,0.2049,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Cameron Latu,TE,00-0038564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,E.J. Jenkins,TE,00-0038498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,A.J. Brown,WR,00-0035676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,4.57,38.5,0.55,0.4202,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,DeVonta Smith,WR,00-0036912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.07,28.3,0.41,0.3343,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Jahan Dotson,WR,00-0037741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.16,19.1,0.28,0.2459,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Britain Covey,WR,00-0037132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_DET_PHI,Philadelphia Eagles,Danny Gray,WR,00-0037828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.5695201744820064,1.001908396946565,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Jordan Love,QB,00-0036264,33.47,210.5,1.98,0.73,2.96,9.9,0.11,0.0,0.0,0.0,0.0,0.1059,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Josh Jacobs,RB,00-0035700,0.0,0.0,0.0,0.0,16.61,61.7,0.73,4.08,2.97,17.8,0.32,0.6524,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Emanuel Wilson,RB,00-0038797,0.0,0.0,0.0,0.0,9.23,37.4,0.27,2.54,1.79,13.8,0.21,0.3792,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Luke Musgrave,TE,00-0039144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,4.16,30.9,0.45,0.363,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,John FitzPatrick,TE,00-0037306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,2.12,20.7,0.25,0.2214,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Drake Dabney,TE,00-0040628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Johnny Lumpkin,TE,00-0038913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Romeo Doubs,WR,00-0037816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,4.61,39.8,0.6,0.4515,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Matthew Golden,WR,00-0040667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,4.11,41.0,0.44,0.3568,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Christian Watson,WR,00-0038124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,2.17,19.4,0.31,0.2646,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Dontayvion Wicks,WR,00-0038393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,Green Bay Packers,Isaiah Neyor,WR,00-0040558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.672300981461287,1.0419847328244276,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Jameis Winston,QB,00-0031503,32.13,193.5,1.38,0.73,3.89,13.6,0.09,0.0,0.0,0.0,0.0,0.0903,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Devin Singletary,RB,00-0035250,0.0,0.0,0.0,0.0,16.01,60.0,0.49,4.13,2.99,17.8,0.23,0.5161,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Eric Gray,RB,00-0038396,0.0,0.0,0.0,0.0,8.9,37.0,0.18,2.57,1.97,13.4,0.15,0.2794,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Chris Manhertz,TE,00-0031484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,3.86,39.3,0.36,0.2997,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Daniel Bellinger,TE,00-0038115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,2.42,15.0,0.17,0.159,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Jermaine Terry,TE,00-0040457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Ray-Ray McCloud,WR,00-0034407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,4.7,40.8,0.38,0.3173,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Lil'Jordan Humphrey,WR,00-0035406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,3.52,32.5,0.31,0.2668,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Darius Slayton,WR,00-0035535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,2.13,17.8,0.19,0.1731,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Antwane Wells Jr.,WR,00-0040438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Beaux Collins,WR,00-0040432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_GB_NYG,New York Giants,Bryce Ford-Wheaton,WR,00-0038477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.9014449291166846,0.741412213740458,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,C.J. Stroud,QB,00-0039163,34.2,213.7,1.7,0.73,5.0,17.1,0.17,0.0,0.0,0.0,0.0,0.1578,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Woody Marks,RB,00-0040583,0.0,0.0,0.0,0.0,15.3,61.5,0.6,4.05,2.61,21.0,0.31,0.5947,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Nick Chubb,RB,00-0034791,0.0,0.0,0.0,0.0,8.5,31.5,0.21,2.52,1.7,11.2,0.18,0.322,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Dalton Schultz,TE,00-0034383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,3.8,28.0,0.4,0.3313,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Harrison Bryant,TE,00-0036232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.16,1.94,15.4,0.22,0.1975,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Brevin Jordan,TE,00-0036556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Cade Stover,TE,00-0039359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Dalton Keene,TE,00-0036225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Nico Collins,WR,00-0036554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59,4.78,40.9,0.53,0.4117,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Jayden Higgins,WR,00-0040130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,3.63,42.6,0.42,0.3421,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Christian Kirk,WR,00-0034775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,2.32,19.4,0.26,0.2305,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Braxton Berrios,WR,00-0034419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Houston Texans,Cornell Powell,WR,00-0036647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.415348964013086,0.941793893129771,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Cam Ward,QB,00-0040676,33.56,204.7,1.38,0.73,0.75,2.8,0.02,0.0,0.0,0.0,0.0,0.0154,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Tony Pollard,RB,00-0035261,0.0,0.0,0.0,0.0,18.03,67.3,0.48,4.1,2.83,17.1,0.21,0.4955,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Tyjae Spears,RB,00-0039032,0.0,0.0,0.0,0.0,10.02,38.2,0.17,2.55,1.89,10.7,0.12,0.2519,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Chig Okonkwo,TE,00-0037809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,3.86,27.0,0.26,0.2268,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Gunnar Helm,TE,00-0040584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.11,17.7,0.15,0.1398,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,David Martin-Robinson,TE,00-0039648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Calvin Ridley,WR,00-0034837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,3.93,38.5,0.36,0.3011,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Elic Ayomanor,WR,00-0040170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,2.99,35.0,0.27,0.2392,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Chimere Dike,WR,00-0040705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,2.34,24.6,0.19,0.1739,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_HOU_TEN,Tennessee Titans,Bryce Oliver,WR,00-0039650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,1.6444929116684839,0.6412213740458015,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,Bo Nix,QB,00-0039732,34.01,204.8,1.61,0.73,7.8,25.4,0.22,0.0,0.0,0.0,0.0,0.2001,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,J.K. Dobbins,RB,00-0036158,0.0,0.0,0.0,0.0,13.5,50.4,0.45,4.12,3.0,20.7,0.26,0.5072,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,RJ Harvey,RB,00-0040730,0.0,0.0,0.0,0.0,7.5,30.5,0.16,2.56,1.91,13.8,0.16,0.2715,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,Evan Engram,TE,00-0033881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,3.97,28.8,0.33,0.2779,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,Nate Adkins,TE,00-0038783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,2.14,18.8,0.19,0.1721,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
2025,11,2025_11_KC_DEN,Denver Broncos,Adam Trautman,TE,00-0036422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,32.95,28.8,217.5,123.8,2.055616139585605,0.8015267175572519,0.8236800000000001
