date,home_team,wx_temp_f,wx_wind_mph,wx_precip_pct,wx_precip_type,wx_sky,roof,surface,neutral_site
2025-12-15,Pittsburgh Steelers,17.6,6.4,0.0,none,Overcast,open,grass,
