scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,17,2025_17_ARI_CIN,Arizona Cardinals,30.15,28.8,32.44,20.68,178.5,108.5,194.1,1.47,0.8500000000000001,2.05
v2_baseline,Baseline,2025,17,2025_17_ARI_CIN,Cincinnati Bengals,36.57,28.799999999999997,32.79,21.66,220.5,103.5,165.2,2.35,1.18,2.73
v2_baseline,Baseline,2025,17,2025_17_BAL_GB,Baltimore Ravens,32.83,28.8,32.84,21.65,209.9,98.5,168.6,1.73,0.7799999999999999,1.79
v2_baseline,Baseline,2025,17,2025_17_BAL_GB,Green Bay Packers,33.79,28.8,32.96,21.73,209.8,106.1,177.0,1.88,0.9500000000000001,2.2
v2_baseline,Baseline,2025,17,2025_17_CHI_SF,Chicago Bears,35.58,28.799999999999997,32.769999999999996,20.8,209.3,105.2,178.5,1.86,1.07,2.41
v2_baseline,Baseline,2025,17,2025_17_CHI_SF,San Francisco 49ers,33.37,28.8,32.91,22.52,217.4,108.6,179.9,2.17,1.2,2.7399999999999998
v2_baseline,Baseline,2025,17,2025_17_DAL_WAS,Dallas Cowboys,35.93,28.8,32.95,21.4,219.7,106.2,174.8,2.77,1.54,3.56
v2_baseline,Baseline,2025,17,2025_17_DAL_WAS,Washington Commanders,33.89,28.79,32.91,21.09,204.0,112.0,221.0,1.9,0.84,2.0
v2_baseline,Baseline,2025,17,2025_17_DEN_KC,Denver Broncos,34.35,28.8,32.95,22.02,204.1,105.8,176.5,2.09,1.0899999999999999,2.55
v2_baseline,Baseline,2025,17,2025_17_DEN_KC,Kansas City Chiefs,33.89,28.799999999999997,32.94,21.619999999999997,204.0,103.69999999999999,162.1,1.16,0.54,1.25
v2_baseline,Baseline,2025,17,2025_17_DET_MIN,Detroit Lions,35.01,28.799999999999997,32.85,22.25,222.1,105.30000000000001,187.3,2.04,1.0699999999999998,2.43
v2_baseline,Baseline,2025,17,2025_17_DET_MIN,Minnesota Vikings,33.89,28.8,27.1,17.689999999999998,204.0,124.79999999999998,157.1,1.62,0.6900000000000001,1.45
v2_baseline,Baseline,2025,17,2025_17_HOU_LAC,Houston Texans,34.54,28.8,32.96,21.34,213.0,110.5,177.4,1.56,0.81,1.87
v2_baseline,Baseline,2025,17,2025_17_HOU_LAC,Los Angeles Chargers,34.45,28.8,32.95,22.12,209.4,106.9,190.9,1.68,0.89,2.02
