bin_low,bin_high,count,pred_mean,obs_rate
-0.001,0.337,34,0.06489910520442764,0.47058823529411764
0.337,0.734,10,0.4883508699664523,0.6
0.734,0.923,12,0.8204404742593847,0.5
0.923,1.0,54,0.9973615535996735,0.5185185185185185
