season,week,game_id,home_team,away_team,home_q1,home_q2,home_q3,home_q4,away_q1,away_q2,away_q3,away_q4,home_points_mean,away_points_mean
2025,17,2025_17_ARI_CIN,Cincinnati Bengals,Arizona Cardinals,6.3486666666666665,7.632666666666666,6.146,6.19,4.146,5.421333333333333,4.750666666666667,5.578,26.317333333333334,19.896
2025,17,2025_17_BAL_GB,Green Bay Packers,Baltimore Ravens,5.9206666666666665,8.029333333333334,5.92,6.207333333333334,3.208666666666667,4.8886666666666665,3.892,4.873333333333333,26.077333333333332,16.862666666666666
2025,17,2025_17_CHI_SF,San Francisco 49ers,Chicago Bears,6.051333333333333,7.614,6.052,6.364,3.838,5.416,4.558,5.768666666666666,26.081333333333333,19.580666666666666
2025,17,2025_17_DAL_WAS,Washington Commanders,Dallas Cowboys,3.9753333333333334,5.720666666666666,4.407333333333334,4.944,4.396,5.599333333333333,4.287333333333334,4.932666666666667,19.047333333333334,19.215333333333334
2025,17,2025_17_DEN_KC,Kansas City Chiefs,Denver Broncos,4.222,5.442666666666667,3.888,4.344666666666667,3.0193333333333334,3.8666666666666667,3.304666666666667,3.942,17.897333333333332,14.132666666666667
2025,17,2025_17_DET_MIN,Minnesota Vikings,Detroit Lions,4.732,5.962666666666666,4.692666666666667,4.948666666666667,2.5446666666666666,3.5613333333333332,2.981333333333333,3.828666666666667,20.336,12.916
2025,17,2025_17_HOU_LAC,Los Angeles Chargers,Houston Texans,7.732666666666667,9.34,7.652,7.6386666666666665,2.9446666666666665,4.040666666666667,3.584,4.594666666666667,32.36333333333334,15.164
2025,17,2025_17_JAX_IND,Indianapolis Colts,Jacksonville Jaguars,2.756,4.086,3.512,4.472666666666667,6.578666666666667,7.866666666666666,6.605333333333333,6.356,14.826666666666666,27.406666666666666
2025,17,2025_17_LA_ATL,Atlanta Falcons,Los Angeles Rams,3.6346666666666665,5.196666666666666,4.293333333333333,6.074666666666666,7.5873333333333335,9.593333333333334,7.412,7.363333333333333,19.199333333333332,31.956
2025,17,2025_17_NE_NYJ,New York Jets,New England Patriots,3.9913333333333334,5.057333333333333,4.258,5.227333333333333,6.0,7.402,5.830666666666667,6.49,18.534,25.722666666666665
2025,17,2025_17_NO_TEN,Tennessee Titans,New Orleans Saints,2.4506666666666668,3.5113333333333334,2.8093333333333335,3.608,4.527333333333333,5.712666666666666,4.389333333333333,5.15,12.379333333333333,19.779333333333334
2025,17,2025_17_NYG_LV,Las Vegas Raiders,New York Giants,6.179333333333333,8.238666666666667,6.386,6.564666666666667,4.620666666666667,6.156,4.900666666666667,6.126666666666667,27.368666666666666,21.804
2025,17,2025_17_PHI_BUF,Buffalo Bills,Philadelphia Eagles,4.946,6.136,5.078666666666667,5.397333333333333,4.221333333333333,5.6226666666666665,4.468666666666667,5.324666666666666,21.558,19.637333333333334
2025,17,2025_17_PIT_CLE,Cleveland Browns,Pittsburgh Steelers,3.582,5.114,4.154,4.902,4.6353333333333335,6.168,4.781333333333333,5.141333333333334,17.752,20.726
2025,17,2025_17_SEA_CAR,Carolina Panthers,Seattle Seahawks,3.0453333333333332,4.328666666666667,3.5393333333333334,4.808,6.520666666666667,8.120666666666667,6.158666666666667,6.426666666666667,15.721333333333334,27.226666666666667
2025,17,2025_17_TB_MIA,Miami Dolphins,Tampa Bay Buccaneers,4.602,5.868,4.740666666666667,5.886666666666667,5.566666666666666,7.102666666666667,5.392666666666667,6.27,21.097333333333335,24.332
