scenario_id,position,scenario_label,n_rows,mae_pass_attempts,mae_pass_yards,mae_pass_tds,mae_interceptions,mae_rush_attempts,mae_rush_yards,mae_rush_tds,mae_targets,mae_receptions,mae_rec_yards,mae_rec_tds,brier_any_td,any_td_rate,mae_mean
v2_baseline,QB,Baseline,28,8.9608,68.536,1.1732,0.7560000000000001,4.195600000000001,14.208,0.24240000000000003,0.0,0.0,0.0,0.0,0.0725121710548828,0.07142857142857142,8.915636363636365
v2_blend_10_20,QB,Market blend m=0.10 t=0.20,28,8.999212077502289,69.25604929438208,1.1786450082449493,0.7563409992541033,4.202376407458708,14.234894214307898,0.2426935769991827,0.0,0.0,0.0,0.0,0.0725644451810006,0.07142857142857142,8.98820105255902
v2_cold_minus15,QB,Temp -15F,28,8.990422591957397,68.81043375237408,1.17563642418305,0.7540465102426859,4.200096198485505,14.230449181732785,0.24300030229382358,0.0,0.0,0.0,0.0,0.07275199362643527,0.07142857142857142,8.94582590556994
v2_elo_minus100,QB,Home Elo -100 (diff),28,9.069779541486158,69.17028078579266,1.170187300312895,0.7531233219430675,4.187793795460196,14.17775830610872,0.24206292006212002,0.0,0.0,0.0,0.0,0.07244580890458095,0.07142857142857142,8.979180542833255
v2_elo_plus100,QB,Home Elo +100 (diff),28,9.001329348088948,68.92442789544988,1.1777196917551604,0.7534494590579648,4.194603513461983,14.207971103902887,0.2424167874740839,0.0,0.0,0.0,0.0,0.07243858698424631,0.07142857142857142,8.954719799926446
v2_inj_away_plus1,QB,Away starters out +1,28,9.037487256065706,69.07434747562483,1.158473317608567,0.7550485436181131,4.166392837430785,14.088549474217452,0.2412532132522723,0.0,0.0,0.0,0.0,0.07235008528520394,0.07142857142857142,8.95650473798343
v2_inj_away_plus2,QB,Away starters out +2,28,9.059868899243646,69.08798249990753,1.1553330778080455,0.75505172767413,4.150608002688425,14.019164638105229,0.24060301315590218,0.0,0.0,0.0,0.0,0.07218448833053491,0.07142857142857142,8.951691987143901
v2_inj_home_plus1,QB,Home starters out +1,28,9.06043123118328,69.41234873005611,1.1594913480079065,0.7542361458518857,4.16545213653328,14.08169363993282,0.24148154833132435,0.0,0.0,0.0,0.0,0.07245874086220942,0.07142857142857142,8.988648616354237
v2_inj_home_plus2,QB,Home starters out +2,28,9.002191694594266,68.53164555620498,1.1521476029324933,0.7550934977037604,4.162547431002172,14.067774686950623,0.24106589884408927,0.0,0.0,0.0,0.0,0.07235484855868694,0.07142857142857142,8.901133306202944
v2_neutral_site,QB,Neutral site,28,8.9999170963163,69.04953302596458,1.1758647770484452,0.7535460214178115,4.196773849615284,14.214804702288314,0.2425002641148969,0.0,0.0,0.0,0.0,0.07251351010118168,0.07142857142857142,8.96663088516051
v2_precip_plus25,QB,Precip +25%,28,8.98920561527505,68.59548949061477,1.1757515391010986,0.7562146375154155,4.203024081101481,14.24108849406296,0.24315399910461072,0.0,0.0,0.0,0.0,0.07279949413608477,0.07142857142857142,8.927629805161398
v2_precip_plus50,QB,Precip +50%,28,8.96222399033031,68.82201815349235,1.178286714285422,0.7562690406812159,4.187715615219446,14.176731379164998,0.2423814525643855,0.0,0.0,0.0,0.0,0.0725273101724451,0.07142857142857142,8.938693304158011
v2_pressure_plus005,QB,Home/away pressure +0.05,28,8.97184716862374,68.57328208301769,1.1458129717217855,0.7563435395541532,4.156243295097138,14.044534691163483,0.24034684440624582,0.0,0.0,0.0,0.0,0.07203826989951269,0.07142857142857142,8.898946417598566
v2_rest_minus7,QB,Home rest -7 days (diff),28,9.062801700889763,69.38465130442414,1.1710340012243508,0.7541271918263276,4.200021765957569,14.22899288956469,0.24280226100319033,0.0,0.0,0.0,0.0,0.07273893493533622,0.07142857142857142,9.00403919226273
v2_rest_plus7,QB,Home rest +7 days (diff),28,9.013979669618086,69.09142687472848,1.1767824786065741,0.7558818599278629,4.202352973035924,14.239229077775219,0.2426342256801231,0.0,0.0,0.0,0.0,0.0725220201346987,0.07142857142857142,8.974753378124753
v2_sigma_high,QB,High volatility,28,8.959575847358941,68.38079616037705,1.178997894927165,0.7556571239697536,4.204018409913988,14.240567781875969,0.24237946674799782,0.0,0.0,0.0,0.0,0.07241661987755832,0.07142857142857142,8.905635698651896
v2_sigma_low,QB,Low volatility,28,8.982539022809839,69.06715976938824,1.1754224170164815,0.7550126404181201,4.201171007688015,14.234516554040066,0.24274804208031037,0.0,0.0,0.0,0.0,0.07259149525623834,0.07142857142857142,8.968960859403735
v2_spread_home_minus3,QB,Spread home -3.0,28,8.519414144456723,67.53002785436819,1.1983818899853413,0.775463217520837,4.174349778627289,14.115866547429945,0.24423665353217994,0.0,0.0,0.0,0.0,0.07338664712940435,0.07142857142857142,8.777976371447318
v2_spread_home_plus3,QB,Spread home +3.0,28,9.500015468135395,70.49606640236247,1.178989167398457,0.7378690131007528,4.231200060414265,14.367983246727453,0.2419581082867165,0.0,0.0,0.0,0.0,0.07221967699919762,0.07142857142857142,9.159461951493228
v2_total_minus3,QB,Total -3.0,28,9.140281826096842,69.08613478505934,1.1071736008729085,0.7550860698505254,4.058149453650682,13.634015276238763,0.2359618575757712,0.0,0.0,0.0,0.0,0.07127849061135537,0.07142857142857142,8.910618442667714
v2_total_plus3,QB,Total +3.0,28,8.82097161050915,68.99797831072789,1.2715391746920481,0.7570623412096313,4.337365181420246,14.805415314786844,0.2491991589512815,0.0,0.0,0.0,0.0,0.07377853673769166,0.07142857142857142,9.02177555384519
v2_wind_plus10,QB,Wind +10mph (open),28,9.048362415885402,69.18322509800844,1.155676053837649,0.7542447822398085,4.16854541394232,14.099043138553286,0.2412426543087585,0.0,0.0,0.0,0.0,0.07234630936429289,0.07142857142857142,8.968212686979607
v2_wind_plus20,QB,Wind +20mph (open),28,9.10298308916007,69.68322365284521,1.1524209139033452,0.75454142954817,4.15035468878749,14.021045379770277,0.2406439112126587,0.0,0.0,0.0,0.0,0.07231978857070911,0.07142857142857142,9.009564824111564
v2_baseline,RB,Baseline,88,0.0,0.0,0.0,0.0,4.857142857142857,24.207936507936505,0.37936507936507935,1.9117460317460317,1.623809523809524,16.1968253968254,0.23222222222222227,0.15548149730384794,0.1590909090909091,4.491731601731601
v2_blend_10_20,RB,Market blend m=0.10 t=0.20,88,0.0,0.0,0.0,0.0,4.860226280429727,24.210011289118473,0.3796835057919687,1.9132253580085274,1.6255807855288698,16.194073047310656,0.23278478286350854,0.15579931523847793,0.1590909090909091,4.492325913550157
v2_cold_minus15,RB,Temp -15F,88,0.0,0.0,0.0,0.0,4.850452133322238,24.2157593488301,0.37927782685572,1.9127474728847635,1.6250763436359468,16.186304502221066,0.23266511331384612,0.15569992455937373,0.1590909090909091,4.491116612823972
v2_elo_minus100,RB,Home Elo -100 (diff),88,0.0,0.0,0.0,0.0,4.85881942158447,24.156187344026893,0.37838148471524297,1.9122357430389476,1.625440354766303,16.185707430515514,0.2317525277104548,0.1549722071360397,0.1590909090909091,4.4862294823961655
v2_elo_plus100,RB,Home Elo +100 (diff),88,0.0,0.0,0.0,0.0,4.855744869856855,24.22534968060685,0.3796266432799637,1.9142045901760674,1.6262455846608665,16.206655109156976,0.23292433693245346,0.15588118398177764,0.1590909090909091,4.494613710424549
v2_inj_away_plus1,RB,Away starters out +1,88,0.0,0.0,0.0,0.0,4.8458836560216305,24.116046541354766,0.37707933714150377,1.9046458121876828,1.6208296680871523,16.178080497917392,0.23074916587557442,0.15433161709695387,0.1590909090909091,4.479392243507791
v2_inj_away_plus2,RB,Away starters out +2,88,0.0,0.0,0.0,0.0,4.826243781947963,23.970269686894156,0.3762563204387948,1.8996345595834752,1.6176933776258784,16.132253239059725,0.2297423644081215,0.1540745522002319,0.1590909090909091,4.459281211814374
v2_inj_home_plus1,RB,Home starters out +1,88,0.0,0.0,0.0,0.0,4.839846320853133,24.07053701336199,0.3772405456714218,1.90728196020102,1.622327618594968,16.169292275661288,0.2309854648392807,0.15463304521860524,0.1590909090909091,4.474319199925736
v2_inj_home_plus2,RB,Home starters out +2,88,0.0,0.0,0.0,0.0,4.823909217559649,24.02073309940149,0.3765700712037371,1.9031074997118946,1.6186981367373208,16.142191871827052,0.2301108093224884,0.15404853689147122,0.1590909090909091,4.465029155069421
v2_neutral_site,RB,Neutral site,88,0.0,0.0,0.0,0.0,4.859977874369741,24.27587657731374,0.3798087903213882,1.9156893477093568,1.6269162991681818,16.199670375471516,0.23296503797822876,0.15592733820794957,0.1590909090909091,4.499173118393832
v2_precip_plus25,RB,Precip +25%,88,0.0,0.0,0.0,0.0,4.845580572472145,24.164456730063034,0.3797550180901466,1.9181678497376446,1.628830244460823,16.208815771704106,0.23286281823708238,0.15588419963822375,0.1590909090909091,4.488951727705907
v2_precip_plus50,RB,Precip +50%,88,0.0,0.0,0.0,0.0,4.855756531090016,24.20888685501383,0.3792437491469793,1.9104180806999305,1.6235516837374804,16.187386497394407,0.2325551654168952,0.15565901938082957,0.1590909090909091,4.490708960227231
v2_pressure_plus005,RB,Home/away pressure +0.05,88,0.0,0.0,0.0,0.0,4.834252496043517,24.018158669273987,0.37632601699526463,1.8982851002601315,1.6164500094733338,16.140561990683093,0.2295920221577509,0.15365158491545416,0.1590909090909091,4.464875118626098
v2_rest_minus7,RB,Home rest -7 days (diff),88,0.0,0.0,0.0,0.0,4.847208918852707,24.156519995121876,0.3787914381415296,1.9157936907919895,1.627616366994622,16.20382900783489,0.23239152604207772,0.15526565673728385,0.1590909090909091,4.487468267616336
v2_rest_plus7,RB,Home rest +7 days (diff),88,0.0,0.0,0.0,0.0,4.853241443939584,24.17651136051268,0.3790823650104846,1.916480099600534,1.6276804274879693,16.211695883087746,0.23262257422813387,0.155682967876328,0.1590909090909091,4.49066492307883
v2_sigma_high,RB,High volatility,88,0.0,0.0,0.0,0.0,4.846569835825869,24.227060587862816,0.3787275519530492,1.907265314156247,1.6217371607026119,16.148339341317666,0.23256063316843506,0.15530655548383088,0.1590909090909091,4.487478220453336
v2_sigma_low,RB,Low volatility,88,0.0,0.0,0.0,0.0,4.849380746767631,24.190849025134472,0.3793805178418894,1.9138040466406783,1.6247022530312207,16.194343465532484,0.2325529268767748,0.15556490855618396,0.1590909090909091,4.4895466347113775
v2_spread_home_minus3,RB,Spread home -3.0,88,0.0,0.0,0.0,0.0,4.809542728506104,23.757050676431874,0.3746423843917581,1.9015854463532276,1.6146352155674797,16.203011533521643,0.23187969608363157,0.15552139263166137,0.1590909090909091,4.444758880077792
v2_spread_home_plus3,RB,Spread home +3.0,88,0.0,0.0,0.0,0.0,4.905289648678708,24.83010252260651,0.3845364908899578,1.9338947625161846,1.6460651718199482,16.188549797132985,0.2344277512868429,0.15657188963493515,0.1590909090909091,4.55662419499374
v2_total_minus3,RB,Total -3.0,88,0.0,0.0,0.0,0.0,4.77830475228472,23.61944816878931,0.36972993804386384,1.876195836711662,1.60480306835949,16.054676900438142,0.22350978225650242,0.15015869157414727,0.1590909090909091,4.411515313353063
v2_total_plus3,RB,Total +3.0,88,0.0,0.0,0.0,0.0,4.9396180350340195,24.921411309755076,0.390407799979146,1.9556872884463905,1.654557521375938,16.354514775012774,0.2425847218345399,0.16209747679532618,0.1590909090909091,4.587161950130716
v2_wind_plus10,RB,Wind +10mph (open),88,0.0,0.0,0.0,0.0,4.841285715889413,24.080535583461494,0.3773918989895659,1.906631593559946,1.621809001667003,16.165137825357558,0.2308186548027379,0.15434942600308277,0.1590909090909091,4.474873661247975
v2_wind_plus20,RB,Wind +20mph (open),88,0.0,0.0,0.0,0.0,4.82948261936436,24.009234937242702,0.3752281339962891,1.9011767923554022,1.6184312179969864,16.156340881886496,0.2297298857822788,0.1534375979099919,0.1590909090909091,4.465420406238592
v2_baseline,TE,Baseline,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.931764705882353,1.4351470588235293,16.09558823529412,0.30411764705882355,0.0829317782048546,0.06363636363636363,1.8330614973262036
v2_blend_10_20,TE,Market blend m=0.10 t=0.20,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9415790565386455,1.4406625941140028,16.152926209202217,0.3045402529366892,0.08296436219521294,0.06363636363636363,1.8397060851200882
v2_cold_minus15,TE,Temp -15F,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.931024124070493,1.4335062121443356,16.10893898871462,0.30409178366165707,0.08291867888282982,0.06363636363636363,1.8340563574655016
v2_elo_minus100,TE,Home Elo -100 (diff),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9278144601399523,1.4302706369317335,16.098219743270015,0.3029407421227332,0.08259811899100633,0.06363636363636363,1.8323913096358042
v2_elo_plus100,TE,Home Elo +100 (diff),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9410375053054105,1.4395157916038213,16.155019563021018,0.30453057297652003,0.08302959866311799,0.06363636363636363,1.8397420233123802
v2_inj_away_plus1,TE,Away starters out +1,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9221548634661039,1.4277401304757922,16.053631398642874,0.301620031753717,0.08223515635639633,0.06363636363636363,1.8274732043516273
v2_inj_away_plus2,TE,Away starters out +2,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9140757168281852,1.4220852103233697,16.04321989310869,0.30028063741206984,0.0819448651572809,0.06363636363636363,1.825156389200157
v2_inj_home_plus1,TE,Home starters out +1,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9257098712659086,1.4295464357656598,16.096922481280146,0.30155601948974575,0.08221345050228777,0.06363636363636363,1.8318903301209881
v2_inj_home_plus2,TE,Home starters out +2,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9145327194527402,1.4217294498797748,16.007184849780664,0.3008264365077472,0.08207986051767029,0.06363636363636363,1.8219392981045763
v2_neutral_site,TE,Neutral site,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9361279264475626,1.4358411280180494,16.15202005401122,0.3040820373188878,0.08289346716005629,0.06363636363636363,1.8386481790295577
v2_precip_plus25,TE,Precip +25%,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9393365308548893,1.4379829694066846,16.140278766087494,0.30426508862608925,0.08285967669701445,0.06363636363636363,1.8380838344095063
v2_precip_plus50,TE,Precip +50%,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.937048753596909,1.4374306348991763,16.13281607793195,0.30409395031042563,0.08286087250877407,0.06363636363636363,1.83713165820617
v2_pressure_plus005,TE,Home/away pressure +0.05,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.914854421198785,1.4223924060127429,16.003741200728562,0.30016914714263343,0.08182647902868034,0.06363636363636363,1.8216559998738304
v2_rest_minus7,TE,Home rest -7 days (diff),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9348974580781917,1.435293274729223,16.116469517792233,0.30337688843417243,0.08266739303167865,0.06363636363636363,1.8351905420512027
v2_rest_plus7,TE,Home rest +7 days (diff),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9382249094408797,1.4384771557291076,16.133088984287788,0.30413151420994194,0.08288077050190712,0.06363636363636363,1.8373619442906481
v2_sigma_high,TE,High volatility,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9403463793988895,1.4382046685145882,16.129319430941894,0.3043801740300123,0.08299529034211993,0.06363636363636363,1.837209952401345
v2_sigma_low,TE,Low volatility,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.936034105561085,1.4366165273149818,16.134451670244896,0.3040336011213388,0.08288602236893369,0.06363636363636363,1.8371086116156106
v2_spread_home_minus3,TE,Spread home -3.0,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.94306522459192,1.4592266585801734,16.01737318665644,0.3067307977041734,0.08360438629281143,0.06363636363636363,1.829404971914738
v2_spread_home_plus3,TE,Spread home +3.0,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9523770746987168,1.4366967765773233,16.32099483864096,0.3030474964983161,0.08277450455162942,0.06363636363636363,1.8554704554495205
v2_total_minus3,TE,Total -3.0,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.8723384077602847,1.3945282588252246,15.806236507320978,0.29206050016209695,0.07989806520633239,0.06363636363636363,1.7965656815998179
v2_total_plus3,TE,Total +3.0,110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,2.012400373818515,1.4949033435120318,16.5137483212798,0.31724476895306936,0.08632832054724947,0.06363636363636363,1.885032330099348
v2_wind_plus10,TE,Wind +10mph (open),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9213617147085595,1.4263106324084027,16.05641361538,0.30160248081413943,0.08225528253211138,0.06363636363636363,1.827522478803683
v2_wind_plus20,TE,Wind +20mph (open),110,0.0,0.0,0.0,0.0,0.14705882352941177,0.25,0.0,1.9188651993805872,1.4254463391808618,16.05151118284778,0.3004644966977095,0.08197278970725509,0.06363636363636363,1.826667821966941
v2_baseline,WR,Baseline,171,0.00909090909090909,0.3,0.00909090909090909,0.0,0.36363636363636365,2.1818181818181817,0.01818181818181818,2.3275454545454544,1.4531818181818181,24.471818181818183,0.34445454545454546,0.10640321039248386,0.14035087719298245,2.861710743801653
v2_blend_10_20,WR,Market blend m=0.10 t=0.20,171,0.00909090909090909,0.3,0.00909090909090909,0.0,0.36363636363636365,2.1818181818181817,0.01818181818181818,2.3364191039868403,1.4559946358936409,24.508912199589112,0.3443946135168659,0.106402811374903,0.14035087719298245,2.86613988498224
v2_cold_minus15,WR,Temp -15F,171,0.00909090909090909,0.3,0.00909090909090909,0.0,0.36363636363636365,2.1818181818181817,0.01818181818181818,2.3301215368027064,1.4553455482148967,24.508070586797572,0.3445294888442545,0.10640980246115775,0.14035087719298245,2.865444122043419
