scenario_id,scenario_label,season,week,game_id,team,pass_attempts,rush_attempts,targets,receptions,pass_yards,rush_yards,rec_yards,pass_tds,rush_tds,rec_tds
v2_baseline,Baseline,2025,12,2025_12_ATL_NO,Atlanta Falcons,35.9,33.82,35.71,22.759999999999998,250.4,137.3,261.2,2.03,1.26,2.55
v2_baseline,Baseline,2025,12,2025_12_ATL_NO,New Orleans Saints,32.5,36.55,32.86,21.169999999999998,181.0,124.6,158.3,2.02,1.24,2.06
v2_baseline,Baseline,2025,12,2025_12_BUF_HOU,Buffalo Bills,38.63,27.0,42.08,28.02,269.8,123.8,292.2,1.78,0.71,2.04
v2_baseline,Baseline,2025,12,2025_12_BUF_HOU,Houston Texans,41.63,22.63,46.01,28.87,234.7,69.69999999999999,205.4,1.65,0.42000000000000004,1.9600000000000002
v2_baseline,Baseline,2025,12,2025_12_CAR_SF,Carolina Panthers,40.96,23.7,45.67,29.299999999999997,275.8,98.0,284.1,1.6,0.56,2.08
v2_baseline,Baseline,2025,12,2025_12_CAR_SF,San Francisco 49ers,36.23,30.46,39.2,25.939999999999998,263.5,131.4,241.2,2.2,1.29,2.7600000000000002
v2_baseline,Baseline,2025,12,2025_12_CLE_LV,Cleveland Browns,35.17,26.43,35.55,21.09,184.6,85.5,161.8,2.05,0.77,2.13
v2_baseline,Baseline,2025,12,2025_12_CLE_LV,Las Vegas Raiders,41.56,21.05,45.05,28.17,232.5,65.0,201.89999999999998,2.06,0.15,2.61
v2_baseline,Baseline,2025,12,2025_12_IND_KC,Indianapolis Colts,35.93,32.72,36.47,22.61,227.6,123.5,242.1,1.12,0.6699999999999999,1.33
v2_baseline,Baseline,2025,12,2025_12_IND_KC,Kansas City Chiefs,43.72,21.59,47.34,32.38,282.9,82.0,251.0,2.47,0.5800000000000001,3.13
v2_baseline,Baseline,2025,12,2025_12_JAX_ARI,Arizona Cardinals,38.28,21.59,47.370000000000005,30.560000000000002,261.7,92.69999999999999,290.0,1.82,0.41000000000000003,2.54
v2_baseline,Baseline,2025,12,2025_12_JAX_ARI,Jacksonville Jaguars,31.66,39.6,30.259999999999998,19.17,178.2,143.7,142.3,1.42,1.81,1.7100000000000002
v2_baseline,Baseline,2025,12,2025_12_MIN_GB,Green Bay Packers,36.56,30.110000000000003,38.730000000000004,25.2,255.4,126.8,256.3,2.54,1.5,3.3100000000000005
v2_baseline,Baseline,2025,12,2025_12_MIN_GB,Minnesota Vikings,35.17,25.53,35.56,23.02,184.6,91.7,155.2,1.79,0.6,1.84
v2_baseline,Baseline,2025,12,2025_12_NE_CIN,Cincinnati Bengals,42.22,25.48,43.71,27.88,241.7,79.6,196.4,1.91,0.63,1.99
v2_baseline,Baseline,2025,12,2025_12_NE_CIN,New England Patriots,37.09,26.990000000000002,41.68,27.97,216.4,94.1,209.89999999999998,1.42,0.5800000000000001,1.69
v2_baseline,Baseline,2025,12,2025_12_NYG_DET,Detroit Lions,40.55,23.79,43.6,29.87,235.6,73.6,193.5,3.13,1.33,4.21
v2_baseline,Baseline,2025,12,2025_12_NYG_DET,New York Giants,30.64,38.54,30.95,19.83,217.6,159.4,178.2,1.52,1.04,1.58
v2_baseline,Baseline,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,33.75,32.95,36.12,23.47,198.8,95.2,153.4,2.56,1.66,3.2
v2_baseline,Baseline,2025,12,2025_12_NYJ_BAL,New York Jets,26.72,23.16,29.700000000000003,17.95,182.3,98.69999999999999,185.2,1.93,1.06,2.71
v2_baseline,Baseline,2025,12,2025_12_PHI_DAL,Dallas Cowboys,38.1,31.349999999999998,38.46,24.7,261.6,131.8,221.0,1.93,0.94,2.11
v2_baseline,Baseline,2025,12,2025_12_PHI_DAL,Philadelphia Eagles,31.12,37.519999999999996,31.83,20.76,193.3,129.3,162.3,1.78,1.41,2.21
v2_baseline,Baseline,2025,12,2025_12_PIT_CHI,Chicago Bears,34.49,36.480000000000004,33.35,20.76,219.6,144.0,191.3,1.4,1.04,1.6600000000000001
v2_baseline,Baseline,2025,12,2025_12_PIT_CHI,Pittsburgh Steelers,37.92,29.25,40.15,25.74,253.6,123.5,254.4,1.95,1.0100000000000002,2.35
v2_baseline,Baseline,2025,12,2025_12_SEA_TEN,Seattle Seahawks,34.97,30.85,38.41,26.6,196.5,95.3,174.0,2.02,1.26,2.5300000000000002
v2_baseline,Baseline,2025,12,2025_12_SEA_TEN,Tennessee Titans,45.9,21.6,46.370000000000005,28.97,326.0,92.0,288.0,2.4,0.44,2.45
v2_baseline,Baseline,2025,12,2025_12_TB_LA,Los Angeles Rams,34.3,29.669999999999998,34.06,22.11,197.2,91.1,149.5,2.11,1.29,2.7199999999999998
v2_baseline,Baseline,2025,12,2025_12_TB_LA,Tampa Bay Buccaneers,34.78,34.97,34.75,22.07,241.2,149.1,214.3,1.8,0.9599999999999999,1.8299999999999998
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_ATL_NO,Atlanta Falcons,36.17482550766812,34.078902469897926,35.98337099941026,22.934234778677613,252.8422187070511,138.63912391564742,263.7475540186971,2.0583434866099855,1.2775925089303357,2.585603887120918
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_ATL_NO,New Orleans Saints,32.32507141654404,36.35327262383645,32.68313374608115,21.056054211945764,179.76099787263092,123.74707367364536,157.2163865372236,2.0002753884762896,1.2278918226290094,2.0398848021094835
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_BUF_HOU,Buffalo Bills,38.61340888144995,26.988403826019898,42.06192714810805,28.007965748336204,269.6525302935566,123.73233228444147,292.04028670043454,1.7786102651217992,0.7094456675485827,2.03840727013959
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_BUF_HOU,Houston Texans,41.96517813832719,22.812202288502142,46.38044309739212,29.102442778128896,237.10764994093427,70.41501150781048,207.50707838887047,1.6742336000482663,0.4261685527395587,1.988786579451274
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_CAR_SF,Carolina Panthers,41.49735130305904,24.010918600646956,46.269141455339515,29.684384599112057,280.41319436491943,99.63920611951451,288.85202508728645,1.6383688135207173,0.5734290847322511,2.1298794575769326
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_CAR_SF,San Francisco 49ers,36.40044275249655,30.603297991748413,39.384415012361714,26.0620338117516,265.0787173306575,132.1872616973374,242.64511051292067,2.21885406407174,1.301055337569338,2.7836532803809098
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_CLE_LV,Cleveland Browns,35.01466905119403,26.313269918198984,35.3929907526286,20.996854429618487,183.56297134694174,85.0196860788923,160.89105505923715,2.0335679706120393,0.7638279694494002,2.112926720684704
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_CLE_LV,Las Vegas Raiders,41.218361947690155,20.876961477355096,44.67967290046779,27.93843253287853,230.0702536825759,64.32071608330078,199.79003964951426,2.0293146162583455,0.14776562739745233,2.5711219167156707
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_IND_KC,Indianapolis Colts,35.99027098884072,32.7748863555488,36.531176815001984,22.64792727686303,228.08602431671534,123.7637258484813,242.61698808030224,1.1234182539714843,0.6720448483579414,1.3340591765911376
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_IND_KC,Kansas City Chiefs,44.31572649419607,21.88418424084385,47.98505242990032,32.82120823152033,287.8151708871584,83.4246872136691,255.3609328125725,2.531533722708132,0.5944492142391564,3.207975932014758
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_JAX_ARI,Arizona Cardinals,38.09210139681278,21.484024795119854,47.137482841353744,30.40999526349526,260.06619749154044,92.12127056731293,288.18951957411815,1.8037898473326566,0.40634826231120286,2.517377039684037
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_JAX_ARI,Jacksonville Jaguars,31.760062040126048,39.72515656313934,30.355637313146374,19.230587154428818,178.91711446321224,144.2782791715129,142.87264527561788,1.4281704343401054,1.8204144268701345,1.7198390441701272
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_MIN_GB,Green Bay Packers,36.543117889835514,30.096096270868358,38.71211586086787,25.188363534569334,255.2499108024029,126.72548429813895,256.14938190546536,2.5378678904268748,1.498740880173351,3.307221542249195
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_MIN_GB,Minnesota Vikings,35.206589580699834,25.556560477545258,35.59699532242496,23.043949165416834,184.8444633191808,91.82143708758873,155.40552929109893,1.7933873509306222,0.601135424892946,1.843481969671701
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NE_CIN,Cincinnati Bengals,42.661533365559045,25.74646779143639,44.16711566576471,28.171566798479066,244.9216223994657,80.66098942075908,199.01781811855633,1.946472779425407,0.6420302885015741,2.0280004351081464
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NE_CIN,New England Patriots,37.43546050957926,27.241387952373795,42.06821229547757,28.230515784657097,218.9685273484692,95.21690583868276,212.39137657321479,1.4441389268655704,0.5898595616774865,1.7187287228188834
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NYG_DET,Detroit Lions,40.48686344221845,23.752958848098075,43.532114576590004,29.823492256943656,235.13322410007973,73.45418206182457,193.11663354569367,3.121144869846837,1.3262372769636719,4.198089425576736
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NYG_DET,New York Giants,30.55935741478705,38.43856510332549,30.868541513957545,19.777808666293318,216.87135846101154,158.86624328439908,177.60329079849384,1.5127341128739316,1.0350286035453216,1.5724473015400078
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,33.895489808276885,33.092041160969586,36.275706425924774,23.57117469037803,199.89135358265878,95.72262002549857,154.24212092343993,2.5801002324606106,1.6730337444861771,3.2251252905757632
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_NYJ_BAL,New York Jets,26.559953167191814,23.02127677216177,29.522103632694495,17.84248350864869,180.91139967866886,97.9481906104477,183.7893100410832,1.9090328512225383,1.048484363883881,2.6805590812503
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_PHI_DAL,Dallas Cowboys,37.8258087590447,31.124385947402914,38.183217975665585,24.522243473711388,259.2062734451609,130.59398639171332,218.97777687836603,1.9048207853370216,0.9277365482988602,2.0824724647985056
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_PHI_DAL,Philadelphia Eagles,31.150043897138556,37.55622259063748,31.86072934594859,20.78004213703716,193.53754234508705,129.45889407770179,162.4994470905723,1.7831256868771008,1.4124759654475911,2.2138807685384227
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_PIT_CHI,Chicago Bears,34.36779783480329,36.35074702851911,33.231836990162066,20.686444855045412,218.61020938634,143.3509569746492,190.43776436979437,1.3909942275569065,1.033309997613702,1.6493217269603322
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_PIT_CHI,Pittsburgh Steelers,37.743060392825576,29.113515730225423,39.96265492542054,25.619893842598373,252.09490265004698,122.76703658233754,252.89015470887992,1.9334880405885935,1.0014476517920408,2.330100971991382
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_SEA_TEN,Seattle Seahawks,34.87416564817655,30.7654563982341,38.304738419973155,26.527103409822594,195.81488883012787,94.96772979903912,173.39333667400635,2.0099462747029953,1.2537288644187001,2.5174079579200885
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_SEA_TEN,Tennessee Titans,46.28762556839029,21.782412032183668,46.76159471909059,29.214651693164853,329.5079347292193,92.98996931008642,291.09903436200966,2.43697816215489,0.4467793297283965,2.487748540533117
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_TB_LA,Los Angeles Rams,34.3724579760062,29.732677205484084,34.13195098142191,22.156706876078637,197.73034607948065,91.34500267667691,149.90206257039736,2.118111234355549,1.2949590010988903,2.7304561883635516
v2_blend_10_20,Market blend m=0.10 t=0.20,2025,12,2025_12_TB_LA,Tampa Bay Buccaneers,34.532589372942525,34.72123779102358,34.50280278061393,21.91300308973092,239.0183794711985,147.7514111905294,212.3616862382995,1.7767869420596472,0.9476197024318117,1.8064000577606412
v2_cold_minus15,Temp -15F,2025,12,2025_12_ATL_NO,Atlanta Falcons,35.90172394042756,33.82162405752813,35.71171481650886,22.761092949418696,250.4153038367599,137.3083914408432,261.2159639063965,2.030177243242171,1.2601100130468648,2.5502226454519885
v2_cold_minus15,Temp -15F,2025,12,2025_12_ATL_NO,New Orleans Saints,32.659975642574985,36.72991106880356,33.02174768046197,21.274205672409614,182.13468546827875,125.3811149687709,159.2923796112073,2.0381147595115205,1.2511199513833096,2.0784734676206598
v2_cold_minus15,Temp -15F,2025,12,2025_12_BUF_HOU,Buffalo Bills,38.67767397368221,27.03332118274449,42.13193168036623,28.0545799829815,270.22384493632103,123.9944848151095,292.6590344343699,1.7839960705409925,0.711593938249497,2.0445797662379914
v2_cold_minus15,Temp -15F,2025,12,2025_12_BUF_HOU,Houston Texans,41.757865472827255,22.699507462168647,46.151318530021186,28.95867346145863,235.61786126757565,69.97258172283776,206.2032752635707,1.6592259986167743,0.4223484360115426,1.9709593680538655
v2_cold_minus15,Temp -15F,2025,12,2025_12_CAR_SF,Carolina Panthers,41.39851481851276,23.953730498016416,46.15893974027045,29.613683695859955,279.5634475388841,99.33726562295371,287.9767057498077,1.6312808337157527,0.5709482918005135,2.1206650838304784
v2_cold_minus15,Temp -15F,2025,12,2025_12_CAR_SF,San Francisco 49ers,36.56759018492207,30.743825477028047,39.56526456662835,26.181708236182125,266.62887120205994,132.9602796051259,244.06407489160097,2.237413891211299,1.3119381453011707,2.8069374271559933
v2_cold_minus15,Temp -15F,2025,12,2025_12_CLE_LV,Cleveland Browns,34.96238487792523,26.27397874107375,35.34014166648399,20.96550176501118,183.21419086201618,84.8581436549425,160.58535255403152,2.0280503628286186,0.7617555021356276,2.1071937916219308
v2_cold_minus15,Temp -15F,2025,12,2025_12_CLE_LV,Las Vegas Raiders,41.136569050331225,20.83553365037229,44.591011446521215,27.882992063229803,229.48935138468062,64.15831329034081,199.28559158953556,2.0219988669398856,0.1472329272043606,2.5618529333558744
v2_cold_minus15,Temp -15F,2025,12,2025_12_IND_KC,Indianapolis Colts,36.03895127887341,32.81921752977284,36.58058873199314,22.678560768586916,228.4787435180662,123.97682260316861,243.03472673868117,1.1261825659214748,0.6736984992565964,1.3373417970317512
v2_cold_minus15,Temp -15F,2025,12,2025_12_IND_KC,Kansas City Chiefs,43.9504011234765,21.703777681972955,47.58947825218156,32.55064017333415,284.7988222974718,82.55038327462952,252.68470977965865,2.4937177607197727,0.5855693527196227,3.160055300021412
v2_cold_minus15,Temp -15F,2025,12,2025_12_JAX_ARI,Arizona Cardinals,38.14470869290462,21.51369542005775,47.202582308852975,30.451993146686657,260.52340363867984,92.28322322241354,288.6961675782085,1.8083217395678217,0.40736918308945436,2.523701768407839
v2_cold_minus15,Temp -15F,2025,12,2025_12_JAX_ARI,Jacksonville Jaguars,31.660467804276553,39.60058512474262,30.260447118048276,19.170283253568588,178.20335117573268,143.70270237908412,142.30267605110419,1.4200381488593619,1.8100486263629896,1.7100459398235979
v2_cold_minus15,Temp -15F,2025,12,2025_12_MIN_GB,Green Bay Packers,36.5896903515961,30.13445231090149,38.76145260714761,25.22046490317893,255.66400580661798,126.93107257744386,256.5649361324831,2.5437516682851107,1.5022155521368763,3.3148889850487073
v2_cold_minus15,Temp -15F,2025,12,2025_12_MIN_GB,Minnesota Vikings,34.916625447304156,25.346074713382855,35.30381577782586,22.854157457973887,182.90905273252358,90.86002240288414,153.77835852701872,1.766622473314713,0.5921639575356579,1.8159694697760176
v2_cold_minus15,Temp -15F,2025,12,2025_12_NE_CIN,Cincinnati Bengals,41.982506919878794,25.336671632366453,43.464125472948886,27.72317131516392,239.97093620573278,79.03056070325333,194.99500153415772,1.8905104181784498,0.6235714991897504,1.9696941006152435
v2_cold_minus15,Temp -15F,2025,12,2025_12_NE_CIN,New England Patriots,37.410273464883694,27.22305960682693,42.03990827760453,28.211521941569067,218.78104031934947,95.13537843831232,212.20952108609725,1.442372804619998,0.5891381878025345,1.71662678859704
v2_cold_minus15,Temp -15F,2025,12,2025_12_NYG_DET,Detroit Lions,40.45495839954894,23.73424069852699,43.49780977115497,29.799990317990797,234.8974218928867,73.38051889353338,192.92296747144982,3.116674366766207,1.3243376702233403,4.1920763846919264
v2_cold_minus15,Temp -15F,2025,12,2025_12_NYG_DET,New York Giants,30.495303505868172,38.35799598943079,30.803839540033287,19.736353411271732,216.29297647613436,158.442557216433,177.1296342281578,1.5069740300592296,1.031087494251052,1.5664598470352518
v2_cold_minus15,Temp -15F,2025,12,2025_12_NYJ_BAL,Baltimore Ravens,33.916637894575565,33.112687959296736,36.29833957783909,23.58588122624262,200.05009690371097,95.79863795388974,154.3646119971291,2.583027846892099,1.6749321194690954,3.2287848086151234
v2_cold_minus15,Temp -15F,2025,12,2025_12_NYJ_BAL,New York Jets,27.053609865619407,23.449161844601253,30.07081635512337,18.174112914965132,185.2017567919149,100.27105537773998,188.1479174869042,1.9740360109777535,1.0841855811587662,2.7718329480568458
v2_cold_minus15,Temp -15F,2025,12,2025_12_PHI_DAL,Dallas Cowboys,37.78458540069167,31.090465939939207,38.141605105265135,24.495518619346043,258.84679616856727,130.41287360480567,218.67409003537216,1.901048079890291,0.9258990648170329,2.0783479008127017
v2_cold_minus15,Temp -15F,2025,12,2025_12_PHI_DAL,Philadelphia Eagles,31.009530219637796,37.38681149874068,31.717009861538273,20.686306149089994,192.42710772828107,128.71611499879327,161.5670956249354,1.7685282429177396,1.4009128216370856,2.1957569757574182
v2_cold_minus15,Temp -15F,2025,12,2025_12_PIT_CHI,Chicago Bears,34.339501798687884,36.32081837100998,33.20447622459382,20.669413086133968,218.38115905985157,143.20076003924694,190.23823191324956,1.3889126613691671,1.0317636913028099,1.64685358419487
v2_cold_minus15,Temp -15F,2025,12,2025_12_PIT_CHI,Pittsburgh Steelers,37.944185649570485,29.268655861021536,40.17560795965863,25.75641715769895,253.80587887754783,123.60026041552506,254.60652833772937,1.9522619064899163,1.011171551566572,2.352725887308361
v2_cold_minus15,Temp -15F,2025,12,2025_12_SEA_TEN,Seattle Seahawks,34.88080547678857,30.771313953643904,38.3120314087346,26.53215400865244,195.86233983119925,94.99074293085641,173.43535435434438,2.010642113481106,1.2541629024684127,2.5182794787659395
v2_cold_minus15,Temp -15F,2025,12,2025_12_SEA_TEN,Tennessee Titans,45.58195617112565,21.450332315823832,46.048699513182925,28.76926514765817,323.12779125826427,91.18943802380464,285.462588596258,2.3698498474035783,0.43447247202398936,2.4192217192244865
v2_cold_minus15,Temp -15F,2025,12,2025_12_TB_LA,Los Angeles Rams,34.355819920699176,29.718285045106256,34.11542934399458,22.145981878911336,197.60853915433785,91.28873183042687,149.80971908505836,2.11624746555413,1.2938195405520512,2.728053604884945
v2_cold_minus15,Temp -15F,2025,12,2025_12_TB_LA,Tampa Bay Buccaneers,34.82516513627101,35.015411869332866,34.79512617841913,22.098659993027635,241.59871564365906,149.3464697448987,214.6542486004815,1.8042522050560856,0.9622678426965788,1.8343230751403536
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_ATL_NO,Atlanta Falcons,35.89548054995247,33.81574240109728,35.705504469047426,22.75713474420385,250.35988069866326,137.27800167702262,261.1581503134618,2.0295353754822534,1.2597116123682952,2.549416358364407
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_ATL_NO,New Orleans Saints,32.438160282815154,36.48045410267366,32.7974752890248,21.129718559606054,180.56178694946922,124.29833510444126,157.91674516077887,2.0130171198630786,1.2357134795199094,2.052878845008882
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_BUF_HOU,Buffalo Bills,38.63254469593852,27.00177858634067,42.08277195974872,28.021845777380204,269.82261998879414,123.81037937217462,292.224498001207,1.7802131965657346,0.7100850390795908,2.040244337637134
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_BUF_HOU,Houston Texans,41.74359089569749,22.69174782535753,46.13554208770217,28.948774181090236,235.5153555065947,69.9421400886649,206.1135663445017,1.658194883684454,0.4220859703924065,1.9697345284978969
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_CAR_SF,Carolina Panthers,41.343606147848604,23.921959611914353,46.09771710869741,29.57440576494053,279.09160909215177,99.16960729162753,287.49066766889166,1.6273490783906042,0.5695721774367115,2.1155538019077857
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_CAR_SF,San Francisco 49ers,36.44018266459319,30.63670891425638,39.42741265393467,26.09048684293534,265.44709651348836,132.37096198054033,242.98231377249866,2.223260426292483,1.3036390681442285,2.7891812620760237
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_CLE_LV,Cleveland Browns,35.126586346371155,26.397374954068514,35.50611727647127,21.06396662055637,184.3100334612569,85.36569805491585,161.54584731327935,2.0454013986915425,0.7682727204841404,2.1252219410795052
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_CLE_LV,Las Vegas Raiders,41.28730510983563,20.91188095673821,44.75440556299555,27.985163256594554,230.56013998602853,64.4576735444811,200.21545059431895,2.03549028797992,0.14821531223154757,2.578946432828928
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_IND_KC,Indianapolis Colts,35.70217958707324,32.51253315026541,36.23875562317175,22.466637363309932,225.7648702458538,122.50422440844878,240.1479573221494,1.1071215875307334,0.6622959496835636,1.314706885192746
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_IND_KC,Kansas City Chiefs,43.55578518174011,21.50890672629847,47.16218825488511,32.25837886973341,281.5483078624644,81.60820517752592,249.80072560437813,2.4531578137544354,0.5760451546467905,3.108657472490438
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_JAX_ARI,Arizona Cardinals,38.040675202537,21.455020314074552,47.073844941070476,30.368940287082832,259.6194226323347,91.96301290797642,287.69443088795214,1.7993646488016644,0.4053513769278474,2.5112012131627623
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_JAX_ARI,Jacksonville Jaguars,31.572161012888134,39.49013190493905,30.176045238471097,19.116813853981856,177.57099368026454,143.19277099805848,141.79771268631677,1.412845014204531,1.8008799124719728,1.7013837847110902
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_MIN_GB,Green Bay Packers,36.48205729858773,30.04580813075702,38.64743104962535,25.14627581850139,254.70721389183237,126.45604824386979,255.60477259387875,2.5301630308002765,1.4941907662206357,3.2971809574602027
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_MIN_GB,Minnesota Vikings,35.437144646106894,25.72392103540259,35.830107012100115,23.194855551702606,186.38644617264643,92.58741665239262,156.70193091004728,1.8147976915872925,0.6083120753923885,1.8654903645366583
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_NE_CIN,Cincinnati Bengals,41.91216113802225,25.29421756979647,43.39129709481176,27.676718439793,239.45929630594685,78.86206034734533,194.5792544248571,1.8847548493834003,0.6216730655034253,1.963697460875899
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_NE_CIN,New England Patriots,37.15064757683231,27.03413259904837,41.748152898419264,28.015735042437306,216.85044940172128,94.29587471673739,210.33691926719638,1.4242244741680927,0.5817254894489393,1.695027719256392
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_NYG_DET,Detroit Lions,40.09474180214356,23.52290770586918,43.110499200331915,29.53464704389712,232.23867634167374,72.5499430337317,190.7393203400419,3.0664013449340284,1.3029756513617439,4.1244567610774
v2_elo_minus100,Home Elo -100 (diff),2025,12,2025_12_NYG_DET,New York Giants,30.082909412825636,37.839273132189945,30.38727305244626,19.469454753796747,212.57717085149207,155.7205929858816,174.08663532047743,1.4701262537519972,1.005875857830314,1.5281575532422076
