scenario_id,delta_pred_margin,delta_pred_total,delta_spread_ref,delta_total_ref,delta_home_points_mean,delta_away_points_mean,delta_total_points_mean,delta_prob_home_win_mc,delta_prob_home_cover_mc,delta_prob_over_total_mc,n_games_applies,n_games,scenario_label
v2_baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,14,Baseline
v2_blend_10_20,1.2688263138573217e-16,0.1531986071020636,0.0,0.0,0.06647721643121088,0.036773428906989584,0.10325064533820034,0.0032857142857142846,0.0006071428571428497,0.007785714285714269,14,14,Market blend m=0.10 t=0.20
v2_cold_minus15,0.0,0.0,0.0,0.0,-0.012015737208917672,0.03671103563700852,0.024695298428091355,0.0018571428571428582,-0.002071428571428565,0.0027499999999999907,14,14,Temp -15F
v2_elo_minus100,-0.07999999999999981,0.0,0.0,0.0,-0.16519306241868886,-0.06222475692359516,-0.22741781934228353,-0.0007499999999999928,-0.005928571428571426,-0.00310714285714286,14,14,Home Elo -100 (diff)
v2_elo_plus100,0.08000000000000011,0.0,0.0,0.0,0.049394952417915326,-0.0020783463378785277,0.04731660608003604,0.00657142857142856,0.001250000000000005,0.005857142857142843,14,14,Home Elo +100 (diff)
v2_inj_away_plus1,0.0,-0.40000000000000063,0.0,0.0,-0.2585424512219864,-0.2184421055790888,-0.47698455680107443,0.0008214285714285756,-0.004428571428571428,-0.013321428571428576,14,14,Away starters out +1
v2_inj_away_plus2,0.0,-0.8000000000000023,0.0,0.0,-0.4109417237764612,-0.4283403392337964,-0.8392820630102565,0.004500000000000004,-0.0017500000000000016,-0.02075000000000001,14,14,Away starters out +2
v2_inj_home_plus1,0.0,-0.40000000000000063,0.0,0.0,-0.28131544576521633,-0.25730072421224176,-0.538616169977458,0.002178571428571438,-0.000285714285714282,-0.00928571428571429,14,14,Home starters out +1
v2_inj_home_plus2,0.0,-0.8000000000000023,0.0,0.0,-0.357558781578906,-0.3153881913817009,-0.6729469729606079,0.002750000000000002,-0.0074999999999999945,-0.01646428571428572,14,14,Home starters out +2
v2_neutral_site,0.0,0.0,0.0,0.0,-0.03041946961666017,0.043477975180945094,0.013058505564284164,-0.0008214285714285766,-0.0033214285714285702,0.004392857142857127,14,14,Neutral site
v2_precip_plus25,0.0,0.0,0.0,0.0,0.0894927853071396,0.016306412865609028,0.10579919817274888,0.006321428571428577,0.0012499999999999972,0.004535714285714274,14,14,Precip +25%
v2_precip_plus50,0.0,0.0,0.0,0.0,0.06504986513946827,-0.07360641520315944,-0.008556550063689019,0.009892857142857139,0.00414285714285713,0.0037857142857142772,14,14,Precip +50%
v2_pressure_plus005,0.0,-0.8000000000000023,0.0,0.0,-0.39435146218837974,-0.39239687658519323,-0.7867483387735729,0.0007500000000000081,-7.142857142858339e-05,-0.021607142857142863,14,14,Home/away pressure +0.05
v2_rest_minus7,-0.14999999999999997,0.0,0.0,0.0,-0.08218337812107457,0.022254292736330252,-0.05992908538474241,0.0008928571428571432,-0.0034285714285714314,0.0005000000000000004,14,14,Home rest -7 days (diff)
v2_rest_plus7,0.15000000000000022,0.0,0.0,0.0,0.09026403792579174,-0.027302134261585818,0.06296190366420719,0.00275,0.003285714285714277,0.003785714285714281,14,14,Home rest +7 days (diff)
v2_sigma_high,0.0,0.0,0.0,0.0,0.03432658440104307,-0.0014296797482701454,0.032896904652771654,-0.012749999999999996,0.003535714285714285,0.008892857142857128,14,14,High volatility
v2_sigma_low,0.0,0.0,0.0,0.0,0.021483642006993646,-0.017801809850162442,0.003681832156831076,0.0030714285714285717,0.0012142857142857075,-0.01935714285714286,14,14,Low volatility
v2_spread_home_minus3,3.0000000000000004,0.0,-3.0,0.0,1.6450743900996496,-1.4031885824888057,0.24188580761084363,0.10003571428571427,-0.0018571428571428628,0.011499999999999986,14,14,Spread home -3.0
v2_spread_home_plus3,-3.0,0.0,3.0,0.0,-1.4150525556290552,1.5116032363952472,0.09655068076619346,-0.09614285714285715,0.0002142857142857105,0.00417857142857142,14,14,Spread home +3.0
v2_total_minus3,0.0,-2.623006332192539,0.0,-3.0,-1.3191811298269276,-1.2407411840013078,-2.559922313828237,0.006892857142857127,-0.0035714285714285704,0.015535714285714267,14,14,Total -3.0
v2_total_plus3,0.0,2.623006332192541,0.0,3.0,1.354048223093195,1.3900889258597608,2.7441371489529556,0.0014285714285714377,7.142857142857546e-05,-0.003500000000000007,14,14,Total +3.0
v2_wind_plus10,0.0,-0.5,0.0,0.0,-0.2803835173719458,-0.24305939114329547,-0.5234429085152412,0.001750000000000009,-0.002785714285714284,-0.012214285714285724,14,14,Wind +10mph (open)
v2_wind_plus20,0.0,-1.0,0.0,0.0,-0.4180999165557488,-0.398417078769719,-0.8165169953254667,-0.0005714285714285625,-0.002357142857142847,-0.01939285714285714,14,14,Wind +20mph (open)
